timestamp,core_id,sample_id,depth_top_cm,depth_bottom_cm,depth_mid_cm,penetration_force_n,drill_current_a,rotation_speed_rpm,regolith_temp_c,bulk_density_g_cm3,sample_mass_g,grain_size_median_um,cohesion_kpa,moisture_percent,volatile_flag,rock_fragment_percent,sample_quality,confidence
2026-06-29T12:02:53,core_01,core_01_0173,13,14,13.5,104.05,1.852,109.4,-39.45,1.698,9.679,90.5,1.362,0,none,12.14,good,0.91
2026-06-29T12:02:54,core_01,core_01_0174,14,15,14.5,103.0,1.987,105.9,-38.89,1.69,10.61,96.9,1.42,0,none,12.31,good,0.932
2026-06-29T12:02:55,core_01,core_01_0175,14,15,14.5,109.21,1.957,110.2,-38.94,1.745,10.987,91.5,1.306,0,none,11.3,good,0.904
2026-06-29T12:02:56,core_01,core_01_0176,0,1,0.5,42.67,1.152,117.1,-41.55,1.425,8.037,96.1,0.541,0,none,5.64,good,0.929
2026-06-29T12:02:57,core_01,core_01_0177,1,2,1.5,47.28,1.26,118.1,-41.77,1.508,8.079,90.7,0.523,0,none,4.39,good,0.912
2026-06-29T12:02:58,core_01,core_01_0178,2,3,2.5,44.01,1.254,113.5,-41.44,1.515,7.711,94.1,0.566,0,none,6.02,good,0.958
2026-06-29T12:02:59,core_01,core_01_0179,3,4,3.5,57.52,1.423,113.3,-41.38,1.497,8.742,88.1,0.701,0,none,8.67,good,0.901
2026-06-29T12:03:00,core_01,core_01_0180,4,5,4.5,58.37,1.473,112.3,-41.36,1.497,8.845,87.8,0.626,0,none,5.2,good,0.96
2026-06-29T12:03:01,core_01,core_01_0181,5,6,5.5,65.92,1.53,113.2,-40.82,1.536,8.83,94.4,0.723,0,none,6.24,good,0.91
2026-06-29T12:03:02,core_01,core_01_0182,6,7,6.5,61.8,1.618,115.9,-40.84,1.555,9.545,93.4,0.826,0,none,7.94,good,0.968
2026-06-29T12:03:03,core_01,core_01_0183,7,8,7.5,69.82,1.587,110.9,-40.26,1.613,8.902,96.6,0.913,0,none,10.6,good,0.921
2026-06-29T12:03:04,core_01,core_01_0184,8,9,8.5,77.68,1.728,112.7,-39.94,1.642,8.728,84.4,0.91,0,none,9.91,good,0.965
2026-06-29T12:03:05,core_01,core_01_0185,9,10,9.5,78.15,1.67,112.7,-40.3,1.645,9.691,99.7,0.979,0,none,11.14,good,0.951
2026-06-29T12:03:06,core_01,core_01_0186,10,11,10.5,84.8,1.833,108.1,-39.78,1.676,10.439,101.9,1.033,0,none,13.1,partial,0.754
2026-06-29T12:03:07,core_01,core_01_0187,11,12,11.5,96.71,1.822,112.0,-39.46,1.641,9.762,91.7,1.174,0,none,9.2,good,0.936
2026-06-29T12:03:08,core_01,core_01_0188,12,13,12.5,96.3,1.921,112.2,-39.65,1.722,9.96,89.0,1.304,0,none,9.49,good,0.91
2026-06-29T12:03:09,core_01,core_01_0189,13,14,13.5,100.61,1.864,108.0,-38.77,1.708,10.188,99.1,1.36,0,none,12.63,good,0.948
2026-06-29T12:03:10,core_01,core_01_0190,14,15,14.5,108.23,1.972,106.3,-38.65,1.758,11.065,83.3,1.495,0,none,12.16,good,0.964
2026-06-29T12:03:11,core_01,core_01_0191,14,15,14.5,100.94,2.029,111.0,-38.79,1.685,10.862,97.7,1.409,0,none,14.29,partial,0.736
2026-06-29T12:03:12,core_01,core_01_0192,0,1,0.5,35.95,1.246,118.7,-42.29,1.46,7.793,91.1,0.403,0,possible_trace,1.81,good,0.939
2026-06-29T12:03:13,core_01,core_01_0193,1,2,1.5,48.13,1.203,118.9,-41.66,1.46,8.098,98.9,0.595,0,none,2.94,good,0.907
2026-06-29T12:03:14,core_01,core_01_0194,2,3,2.5,51.12,1.296,115.7,-41.71,1.499,7.83,89.4,0.572,0,none,8.77,good,0.916
2026-06-29T12:03:15,core_01,core_01_0195,3,4,3.5,56.57,1.428,113.2,-40.98,1.528,8.053,93.1,0.502,0,none,3.42,good,0.912
2026-06-29T12:03:16,core_01,core_01_0196,4,5,4.5,57.99,1.497,112.6,-41.09,1.557,8.505,80.9,0.619,0,none,9.11,good,0.962
2026-06-29T12:03:17,core_01,core_01_0197,5,6,5.5,67.24,1.557,114.7,-41.19,1.519,7.926,102.3,0.721,0,none,10.2,good,0.941
2026-06-29T12:03:18,core_01,core_01_0198,6,7,6.5,61.99,1.493,112.1,-40.44,1.563,9.422,89.5,0.958,0,none,6.96,good,0.953
2026-06-29T12:03:19,core_01,core_01_0199,7,8,7.5,72.01,1.676,110.3,-40.01,1.608,8.999,100.4,0.875,0,none,10.11,good,0.967
2026-06-29T12:03:20,core_01,core_01_0200,8,9,8.5,74.21,1.732,112.3,-39.97,1.571,9.083,102.9,0.974,0,none,10.11,good,0.946
2026-06-29T12:03:21,core_01,core_01_0201,9,10,9.5,84.42,1.64,109.6,-39.88,1.651,9.865,95.7,1.134,0,possible_trace,8.47,good,0.907
2026-06-29T12:03:22,core_01,core_01_0202,10,11,10.5,84.04,1.701,109.1,-39.91,1.635,9.658,93.9,1.114,0,none,7.26,good,0.925
2026-06-29T12:03:23,core_01,core_01_0203,11,12,11.5,90.36,1.78,109.7,-39.47,1.651,9.289,102.3,1.327,0,none,13.5,partial,0.76
2026-06-29T12:03:24,core_01,core_01_0204,12,13,12.5,94.28,1.866,107.0,-39.43,1.654,10.062,90.9,1.282,0,none,8.63,good,0.918
2026-06-29T12:03:25,core_01,core_01_0205,13,14,13.5,97.95,1.857,107.8,-39.02,1.71,11.098,88.8,1.394,0,none,13.52,partial,0.743
2026-06-29T12:03:26,core_01,core_01_0206,14,15,14.5,112.22,1.915,107.3,-38.65,1.749,11.309,85.8,1.381,0,none,15.02,partial,0.788
2026-06-29T12:03:27,core_01,core_01_0207,14,15,14.5,107.44,1.932,107.6,-38.75,1.72,11.1,90.5,1.325,0,none,12.62,good,0.941
2026-06-29T12:03:28,core_01,core_01_0208,0,1,0.5,42.9,1.221,118.9,-41.75,1.463,7.508,88.2,0.461,0,none,6.68,good,0.956
2026-06-29T12:03:29,core_01,core_01_0209,1,2,1.5,39.3,1.305,118.3,-41.68,1.489,8.283,83.1,0.617,0,none,5.18,good,0.928
2026-06-29T12:03:30,core_01,core_01_0210,2,3,2.5,47.86,1.38,115.5,-41.13,1.512,8.666,94.3,0.592,0,none,3.34,good,0.954
2026-06-29T12:03:31,core_01,core_01_0211,3,4,3.5,46.8,1.464,116.7,-41.37,1.527,8.086,99.6,0.757,0,none,5.95,good,0.901
2026-06-29T12:03:32,core_01,core_01_0212,4,5,4.5,58.17,1.452,114.7,-41.03,1.536,8.286,100.2,0.725,0,none,6.9,good,0.924
2026-06-29T12:03:33,core_01,core_01_0213,5,6,5.5,67.67,1.432,117.0,-41.14,1.546,8.1,89.2,0.761,0,none,5.67,good,0.934
2026-06-29T12:03:34,core_01,core_01_0214,6,7,6.5,64.89,1.515,115.5,-40.66,1.587,8.271,102.2,0.888,0,none,9.03,good,0.912
2026-06-29T12:03:35,core_01,core_01_0215,7,8,7.5,67.92,1.61,115.8,-40.6,1.564,8.671,91.7,0.832,0,none,9.34,good,0.93
2026-06-29T12:03:36,core_01,core_01_0216,8,9,8.5,78.04,1.636,113.6,-40.1,1.584,8.843,100.1,1.08,0,none,6.41,good,0.907
2026-06-29T12:03:37,core_01,core_01_0217,9,10,9.5,81.36,1.669,113.8,-40.22,1.613,9.571,97.5,1.094,0,none,10.23,good,0.941
2026-06-29T12:03:38,core_01,core_01_0218,10,11,10.5,90.56,1.793,109.8,-39.48,1.655,9.923,84.3,1.038,0,none,7.81,good,0.921
2026-06-29T12:03:39,core_01,core_01_0219,11,12,11.5,90.75,1.755,109.6,-39.39,1.666,9.451,97.6,1.267,0,none,11.5,good,0.97
2026-06-29T12:03:40,core_01,core_01_0220,12,13,12.5,94.44,1.859,107.0,-39.34,1.655,9.941,82.7,1.185,0,none,13.06,partial,0.787
2026-06-29T12:03:41,core_01,core_01_0221,13,14,13.5,100.59,1.974,108.9,-39.12,1.717,9.712,83.3,1.433,0,none,10.45,good,0.919
2026-06-29T12:03:42,core_01,core_01_0222,14,15,14.5,109.44,2.016,108.6,-39.17,1.717,9.974,85.4,1.51,0,none,14.17,partial,0.746
2026-06-29T12:03:43,core_01,core_01_0223,14,15,14.5,107.09,2.052,105.9,-39.27,1.738,11.121,100.8,1.377,0,none,15.23,partial,0.751
2026-06-29T12:03:44,core_01,core_01_0224,0,1,0.5,43.39,1.271,116.1,-41.64,1.454,8.104,97.0,0.365,0,none,6.03,good,0.944
2026-06-29T12:03:45,core_01,core_01_0225,1,2,1.5,38.88,1.209,116.1,-41.97,1.455,7.47,95.9,0.431,0,none,6.52,good,0.92
2026-06-29T12:03:46,core_01,core_01_0226,2,3,2.5,49.48,1.269,119.1,-41.18,1.536,8.49,105.1,0.691,0,none,8.04,good,0.909
2026-06-29T12:03:47,core_01,core_01_0227,3,4,3.5,56.21,1.429,116.7,-41.45,1.532,8.23,97.0,0.562,0,none,5.85,good,0.932
2026-06-29T12:03:48,core_01,core_01_0228,4,5,4.5,57.39,1.405,117.6,-40.74,1.501,8.251,106.1,0.652,0,none,3.91,good,0.954
2026-06-29T12:03:49,core_01,core_01_0229,5,6,5.5,64.1,1.471,111.7,-40.64,1.549,8.728,88.6,0.754,0,none,5.7,good,0.919
2026-06-29T12:03:50,core_01,core_01_0230,6,7,6.5,67.86,1.544,112.7,-40.74,1.578,9.179,84.7,0.735,0,none,9.67,good,0.932
2026-06-29T12:03:51,core_01,core_01_0231,7,8,7.5,66.01,1.673,111.2,-40.11,1.585,9.402,86.8,0.962,0,none,6.45,good,0.965
2026-06-29T12:03:52,core_01,core_01_0232,8,9,8.5,75.4,1.718,110.3,-40.06,1.589,9.147,91.0,1.049,0,none,7.44,good,0.946
2026-06-29T12:03:53,core_01,core_01_0233,9,10,9.5,77.46,1.663,112.7,-40.37,1.625,8.742,100.5,1.155,0,none,12.5,good,0.93
2026-06-29T12:03:54,core_01,core_01_0234,10,11,10.5,89.57,1.696,109.9,-40.1,1.637,10.35,87.2,1.217,0,none,11.62,good,0.909
2026-06-29T12:03:55,core_01,core_01_0235,11,12,11.5,85.84,1.837,110.0,-39.83,1.667,10.309,99.1,1.116,0,none,10.1,good,0.948
2026-06-29T12:03:56,core_01,core_01_0236,12,13,12.5,99.7,1.881,109.0,-39.66,1.651,10.908,91.6,1.186,0,none,9.83,good,0.906
2026-06-29T12:03:57,core_01,core_01_0237,13,14,13.5,104.95,1.95,111.1,-39.04,1.711,10.633,91.4,1.365,0,none,11.76,good,0.952
2026-06-29T12:03:58,core_01,core_01_0238,14,15,14.5,111.99,1.973,106.0,-39.26,1.752,10.593,98.6,1.441,0,none,15.1,partial,0.789
2026-06-29T12:03:59,core_01,core_01_0239,14,15,14.5,107.35,1.952,109.4,-39.2,1.75,11.014,107.3,1.509,0,none,9.33,good,0.905
2026-06-29T12:04:00,core_01,core_01_0240,0,1,0.5,40.94,1.228,118.4,-42.26,1.424,7.608,94.5,0.463,0,none,2.26,good,0.938
2026-06-29T12:04:01,core_01,core_01_0241,1,2,1.5,42.54,1.233,118.8,-41.86,1.463,7.878,94.0,0.518,0,none,7.31,good,0.948
2026-06-29T12:04:02,core_01,core_01_0242,2,3,2.5,51.49,1.263,113.9,-41.31,1.515,7.929,95.6,0.584,0,none,4.69,good,0.952
2026-06-29T12:04:03,core_01,core_01_0243,3,4,3.5,54.68,1.333,118.4,-41.56,1.532,8.283,103.6,0.688,0,none,4.37,good,0.909
2026-06-29T12:04:04,core_01,core_01_0244,4,5,4.5,60.46,1.365,116.8,-41.22,1.565,8.095,86.4,0.759,0,none,7.36,good,0.905
2026-06-29T12:04:05,core_01,core_01_0245,5,6,5.5,62.94,1.472,112.9,-40.94,1.553,8.038,98.8,0.836,0,none,5.8,good,0.936
2026-06-29T12:04:06,core_01,core_01_0246,6,7,6.5,66.73,1.528,111.6,-40.32,1.551,9.577,105.7,0.861,0,none,10.45,good,0.952
2026-06-29T12:04:07,core_01,core_01_0247,7,8,7.5,74.64,1.563,110.5,-40.54,1.583,8.896,97.2,1.033,0,none,6.58,good,0.956
2026-06-29T12:04:08,core_01,core_01_0248,8,9,8.5,76.51,1.619,114.4,-39.82,1.574,9.037,98.6,0.856,0,none,7.24,good,0.939
2026-06-29T12:04:09,core_01,core_01_0249,9,10,9.5,82.97,1.706,113.3,-39.88,1.624,9.039,107.0,1.14,0,none,8.04,good,0.9
2026-06-29T12:04:10,core_01,core_01_0250,10,11,10.5,90.87,1.82,113.7,-39.97,1.634,8.942,101.3,1.238,0,none,11.46,good,0.907
2026-06-29T12:04:11,core_01,core_01_0251,11,12,11.5,86.45,1.893,111.6,-39.76,1.664,9.302,107.7,1.325,0,none,10.75,good,0.949
2026-06-29T12:04:12,core_01,core_01_0252,12,13,12.5,91.81,1.808,111.6,-38.95,1.65,9.486,99.3,1.268,0,none,13.95,partial,0.737
2026-06-29T12:04:13,core_01,core_01_0253,13,14,13.5,104.01,1.958,107.9,-39.27,1.726,10.015,87.6,1.277,0,none,13.38,partial,0.761
2026-06-29T12:04:14,core_01,core_01_0254,14,15,14.5,105.41,1.979,111.1,-39.18,1.718,10.126,93.3,1.368,0,none,9.95,good,0.911
2026-06-29T12:04:15,core_01,core_01_0255,14,15,14.5,101.02,2.027,107.3,-38.65,1.736,9.939,91.9,1.393,0,none,12.31,good,0.947
2026-06-29T12:04:16,core_01,core_01_0256,0,1,0.5,36.32,1.219,119.2,-41.5,1.422,7.206,97.1,0.492,0,none,2.61,good,0.901
2026-06-29T12:04:17,core_01,core_01_0257,1,2,1.5,46.28,1.26,117.8,-41.29,1.448,8.051,100.1,0.412,0,none,7.18,good,0.902
2026-06-29T12:04:18,core_01,core_01_0258,2,3,2.5,42.88,1.398,118.3,-41.14,1.492,7.764,87.3,0.542,0,none,3.84,good,0.94
2026-06-29T12:04:19,core_01,core_01_0259,3,4,3.5,54.47,1.334,114.0,-41.34,1.478,7.746,93.1,0.734,0,none,3.57,good,0.943
2026-06-29T12:04:20,core_01,core_01_0260,4,5,4.5,57.81,1.37,113.7,-41.2,1.527,7.88,91.2,0.808,0,none,7.05,good,0.944
2026-06-29T12:04:21,core_01,core_01_0261,5,6,5.5,65.52,1.471,114.6,-40.59,1.592,8.649,108.4,0.774,0,none,6.76,good,0.913
2026-06-29T12:04:22,core_01,core_01_0262,6,7,6.5,70.41,1.476,116.6,-40.84,1.603,8.934,105.0,0.987,0,none,10.81,good,0.907
2026-06-29T12:04:23,core_01,core_01_0263,7,8,7.5,77.01,1.529,116.0,-40.59,1.615,8.651,107.0,1.003,0,none,7.63,good,0.959
2026-06-29T12:04:24,core_01,core_01_0264,8,9,8.5,80.61,1.685,114.8,-40.45,1.616,8.558,103.6,1.119,0,none,9.41,good,0.939
2026-06-29T12:04:25,core_01,core_01_0265,9,10,9.5,81.77,1.676,111.6,-39.58,1.658,8.871,92.5,0.988,0,none,9.73,good,0.9
2026-06-29T12:04:26,core_01,core_01_0266,10,11,10.5,89.4,1.827,113.1,-40.0,1.616,9.458,87.5,1.164,0,none,12.6,good,0.954
2026-06-29T12:04:27,core_01,core_01_0267,11,12,11.5,90.22,1.884,109.7,-39.26,1.702,9.315,94.3,1.112,0,none,8.58,good,0.966
2026-06-29T12:04:28,core_01,core_01_0268,12,13,12.5,92.76,1.942,110.8,-38.96,1.695,10.853,106.1,1.209,0,none,11.7,good,0.912
2026-06-29T12:04:29,core_01,core_01_0269,13,14,13.5,104.35,1.992,111.7,-38.97,1.672,10.207,111.1,1.49,0,none,8.89,good,0.942
2026-06-29T12:04:30,core_01,core_01_0270,14,15,14.5,107.32,2.043,106.2,-38.53,1.698,10.986,93.1,1.568,0,none,10.24,good,0.962
2026-06-29T12:04:31,core_01,core_01_0271,14,15,14.5,111.17,1.965,106.9,-38.74,1.732,10.193,89.1,1.365,0,none,9.88,good,0.9
2026-06-29T12:04:32,core_01,core_01_0272,0,1,0.5,42.08,1.226,116.9,-41.71,1.497,7.68,90.0,0.401,0,none,6.95,good,0.946
2026-06-29T12:04:33,core_01,core_01_0273,1,2,1.5,46.55,1.247,115.9,-41.95,1.444,8.543,89.4,0.388,0,none,4.55,good,0.951
2026-06-29T12:04:34,core_01,core_01_0274,2,3,2.5,48.46,1.352,116.2,-41.15,1.464,7.283,110.4,0.46,0,none,8.17,good,0.911
2026-06-29T12:04:35,core_01,core_01_0275,3,4,3.5,54.63,1.422,117.0,-41.49,1.491,7.871,94.6,0.553,0,none,3.66,good,0.94
2026-06-29T12:04:36,core_01,core_01_0276,4,5,4.5,56.33,1.407,116.0,-41.32,1.523,8.62,92.7,0.567,0,none,4.92,good,0.92
2026-06-29T12:04:37,core_01,core_01_0277,5,6,5.5,60.9,1.492,115.3,-40.55,1.537,8.019,101.1,0.685,0,none,9.75,good,0.926
2026-06-29T12:04:38,core_01,core_01_0278,6,7,6.5,63.78,1.51,111.0,-40.8,1.569,9.29,104.1,0.731,0,none,7.03,good,0.938
2026-06-29T12:04:39,core_01,core_01_0279,7,8,7.5,76.09,1.651,112.5,-40.33,1.594,9.157,109.0,0.913,0,none,10.79,good,0.933
2026-06-29T12:04:40,core_01,core_01_0280,8,9,8.5,76.96,1.717,114.1,-39.86,1.626,9.597,103.2,0.887,0,none,10.58,good,0.912
2026-06-29T12:04:41,core_01,core_01_0281,9,10,9.5,77.38,1.694,114.6,-39.6,1.652,9.423,112.3,1.102,0,none,11.57,good,0.918
2026-06-29T12:04:42,core_01,core_01_0282,10,11,10.5,85.46,1.744,110.0,-39.43,1.611,9.382,99.5,1.245,0,none,11.82,good,0.944
2026-06-29T12:04:43,core_01,core_01_0283,11,12,11.5,87.51,1.827,111.9,-39.61,1.658,10.657,110.7,1.231,0,none,8.24,good,0.92
2026-06-29T12:04:44,core_01,core_01_0284,12,13,12.5,95.26,1.864,110.3,-39.46,1.676,9.427,95.2,1.187,0,none,11.82,good,0.949
2026-06-29T12:04:45,core_01,core_01_0285,13,14,13.5,98.45,1.959,111.5,-38.81,1.689,11.015,89.2,1.449,0,none,10.52,good,0.92
2026-06-29T12:04:46,core_01,core_01_0286,14,15,14.5,110.96,1.915,111.2,-38.75,1.689,10.502,108.6,1.369,0,none,11.73,good,0.945
2026-06-29T12:04:47,core_01,core_01_0287,14,15,14.5,109.42,2.015,110.5,-39.14,1.747,11.107,101.3,1.338,0,none,11.1,good,0.935
2026-06-29T12:04:48,core_01,core_01_0288,0,1,0.5,31.81,1.178,119.7,-41.61,1.49,8.146,95.0,0.394,0,none,7.27,good,0.949
2026-06-29T12:04:49,core_01,core_01_0289,1,2,1.5,44.02,1.22,114.2,-41.42,1.478,7.616,103.3,0.39,0,none,7.52,good,0.941
2026-06-29T12:04:50,core_01,core_01_0290,2,3,2.5,50.32,1.364,115.0,-41.74,1.528,7.852,93.1,0.574,0,none,8.62,good,0.96
2026-06-29T12:04:51,core_01,core_01_0291,3,4,3.5,51.18,1.31,117.3,-41.11,1.497,8.675,89.5,0.742,0,possible_trace,7.25,good,0.942
2026-06-29T12:04:52,core_01,core_01_0292,4,5,4.5,54.87,1.515,115.9,-41.24,1.558,8.338,98.4,0.658,0,none,5.41,good,0.933
2026-06-29T12:04:53,core_01,core_01_0293,5,6,5.5,57.36,1.495,115.3,-40.57,1.544,9.223,98.4,0.815,0,none,8.09,good,0.921
2026-06-29T12:04:54,core_01,core_01_0294,6,7,6.5,68.75,1.605,112.2,-40.96,1.61,9.224,110.9,0.79,0,none,5.87,good,0.954
2026-06-29T12:04:55,core_01,core_01_0295,7,8,7.5,73.2,1.626,114.1,-40.16,1.614,9.454,105.3,1.059,0,none,7.06,good,0.929
2026-06-29T12:04:56,core_01,core_01_0296,8,9,8.5,77.8,1.604,113.7,-40.56,1.625,8.869,102.5,1.073,0,none,11.47,good,0.947
2026-06-29T12:04:57,core_01,core_01_0297,9,10,9.5,86.38,1.656,109.3,-39.7,1.655,8.931,96.0,1.153,0,none,11.14,good,0.913
2026-06-29T12:04:58,core_01,core_01_0298,10,11,10.5,85.06,1.799,109.8,-39.89,1.613,10.201,97.8,1.073,0,none,8.86,good,0.96
2026-06-29T12:04:59,core_01,core_01_0299,11,12,11.5,97.06,1.745,112.7,-39.25,1.671,9.954,110.8,1.18,0,none,9.42,good,0.904
2026-06-29T12:05:00,core_01,core_01_0300,12,13,12.5,95.58,1.878,112.1,-39.62,1.659,10.099,97.6,1.347,0,none,12.84,good,0.934
2026-06-29T12:05:01,core_01,core_01_0301,13,14,13.5,95.66,1.884,110.6,-39.38,1.713,9.85,108.5,1.357,0,none,13.28,partial,0.726
2026-06-29T12:05:02,core_01,core_01_0302,14,15,14.5,112.12,1.955,105.6,-38.8,1.713,10.112,99.1,1.297,0,none,11.17,good,0.958
2026-06-29T12:05:03,core_01,core_01_0303,14,15,14.5,103.52,2.004,107.4,-38.77,1.731,10.0,99.5,1.458,0,none,10.24,good,0.958
2026-06-29T12:05:04,core_01,core_01_0304,0,1,0.5,38.62,1.201,120.0,-42.06,1.478,8.399,98.6,0.519,0,none,3.92,good,0.913
2026-06-29T12:05:05,core_01,core_01_0305,1,2,1.5,39.14,1.316,114.8,-41.35,1.47,8.195,104.6,0.387,0,none,4.5,good,0.946
2026-06-29T12:05:06,core_01,core_01_0306,2,3,2.5,47.75,1.261,119.3,-41.17,1.477,8.292,106.2,0.419,0,none,6.97,good,0.929
2026-06-29T12:05:07,core_01,core_01_0307,3,4,3.5,48.1,1.418,116.4,-41.22,1.513,7.928,106.5,0.672,0,none,4.99,good,0.942
2026-06-29T12:05:08,core_01,core_01_0308,4,5,4.5,59.83,1.379,112.7,-40.78,1.502,7.83,95.5,0.616,0,none,5.48,good,0.937
2026-06-29T12:05:09,core_01,core_01_0309,5,6,5.5,56.61,1.493,112.6,-40.66,1.536,9.366,98.7,0.634,0,none,8.46,good,0.963
2026-06-29T12:05:10,core_01,core_01_0310,6,7,6.5,62.15,1.549,115.0,-40.48,1.543,8.249,97.0,0.771,0,none,10.9,good,0.921
2026-06-29T12:05:11,core_01,core_01_0311,7,8,7.5,66.47,1.566,114.8,-40.72,1.564,8.8,108.7,0.807,0,none,10.05,good,0.903
2026-06-29T12:05:12,core_01,core_01_0312,8,9,8.5,75.22,1.643,113.1,-40.06,1.582,9.919,93.2,1.082,0,none,7.13,good,0.928
2026-06-29T12:05:13,core_01,core_01_0313,9,10,9.5,86.07,1.755,112.6,-40.16,1.618,10.002,93.8,1.122,0,none,6.92,good,0.966
2026-06-29T12:05:14,core_01,core_01_0314,10,11,10.5,90.43,1.789,109.1,-39.83,1.653,9.548,99.8,1.008,0,none,11.21,good,0.959
2026-06-29T12:05:15,core_01,core_01_0315,11,12,11.5,87.09,1.799,107.6,-39.84,1.698,9.572,98.8,1.271,0,none,11.7,good,0.954
2026-06-29T12:05:16,core_01,core_01_0316,12,13,12.5,98.7,1.841,109.8,-39.28,1.722,10.488,93.6,1.332,0,none,9.66,good,0.924
2026-06-29T12:05:17,core_01,core_01_0317,13,14,13.5,102.3,1.998,106.3,-39.21,1.729,10.609,95.2,1.458,0,none,13.81,partial,0.781
2026-06-29T12:05:18,core_01,core_01_0318,14,15,14.5,112.18,1.901,106.7,-38.91,1.7,10.823,101.2,1.359,0,none,11.99,good,0.956
2026-06-29T12:05:19,core_01,core_01_0319,14,15,14.5,101.96,1.973,109.3,-38.62,1.716,9.958,101.5,1.449,0,none,9.23,good,0.906
2026-06-29T12:05:20,core_01,core_01_0320,0,1,0.5,37.57,1.18,118.7,-41.8,1.444,8.327,100.4,0.282,0,none,3.1,good,0.932
2026-06-29T12:05:21,core_01,core_01_0321,1,2,1.5,44.29,1.315,114.7,-41.58,1.476,8.235,97.0,0.436,0,none,7.28,good,0.968
2026-06-29T12:05:22,core_01,core_01_0322,2,3,2.5,41.88,1.28,114.2,-41.45,1.513,8.38,109.1,0.443,0,none,6.5,good,0.913
2026-06-29T12:05:23,core_01,core_01_0323,3,4,3.5,55.64,1.421,113.3,-41.34,1.512,8.11,114.1,0.721,0,none,6.9,good,0.954
2026-06-29T12:05:24,core_01,core_01_0324,4,5,4.5,52.82,1.44,115.2,-40.91,1.57,7.738,114.4,0.795,0,none,6.8,good,0.936
2026-06-29T12:05:25,core_01,core_01_0325,5,6,5.5,64.9,1.434,113.7,-41.08,1.559,8.834,113.2,0.774,0,none,6.74,good,0.969
2026-06-29T12:05:26,core_01,core_01_0326,6,7,6.5,72.63,1.622,113.4,-40.4,1.553,8.3,102.0,0.903,0,none,9.46,good,0.921
2026-06-29T12:05:27,core_01,core_01_0327,7,8,7.5,77.23,1.621,111.2,-40.11,1.607,9.299,99.2,0.877,0,none,9.53,good,0.969
2026-06-29T12:05:28,core_01,core_01_0328,8,9,8.5,79.27,1.625,110.0,-39.82,1.609,9.077,103.8,1.013,0,none,10.04,good,0.929
2026-06-29T12:05:29,core_01,core_01_0329,9,10,9.5,86.03,1.756,111.8,-39.7,1.61,8.767,95.8,1.114,0,none,7.77,good,0.953
2026-06-29T12:05:30,core_01,core_01_0330,10,11,10.5,90.87,1.79,109.8,-39.93,1.626,10.146,93.2,1.228,0,none,7.71,good,0.961
2026-06-29T12:05:31,core_01,core_01_0331,11,12,11.5,92.47,1.771,112.0,-39.25,1.684,10.431,99.4,1.259,0,none,13.19,partial,0.747
2026-06-29T12:05:32,core_01,core_01_0332,12,13,12.5,97.29,1.789,108.2,-38.95,1.668,10.36,111.3,1.39,0,none,13.15,partial,0.784
2026-06-29T12:05:33,core_01,core_01_0333,13,14,13.5,102.16,1.937,110.7,-39.0,1.722,11.123,99.7,1.27,0,none,12.8,good,0.913
2026-06-29T12:05:34,core_01,core_01_0334,14,15,14.5,105.68,1.982,106.1,-38.9,1.711,10.728,98.8,1.386,0,none,13.49,partial,0.731
2026-06-29T12:05:35,core_01,core_01_0335,14,15,14.5,111.72,1.992,109.3,-39.05,1.685,10.578,106.5,1.394,0,none,13.94,partial,0.742
2026-06-29T12:05:36,core_01,core_01_0336,0,1,0.5,37.53,1.213,117.9,-42.15,1.425,6.954,98.2,0.326,0,none,3.76,good,0.925
2026-06-29T12:05:37,core_01,core_01_0337,1,2,1.5,48.36,1.332,119.9,-41.48,1.48,7.034,109.0,0.465,0,none,7.73,good,0.943
2026-06-29T12:05:38,core_01,core_01_0338,2,3,2.5,45.18,1.4,119.0,-41.1,1.511,7.851,106.0,0.493,0,none,8.3,good,0.958
2026-06-29T12:05:39,core_01,core_01_0339,3,4,3.5,46.79,1.45,113.8,-41.01,1.511,8.269,115.8,0.534,0,possible_trace,9.1,good,0.938
2026-06-29T12:05:40,core_01,core_01_0340,4,5,4.5,60.48,1.498,114.5,-41.39,1.548,7.826,106.1,0.757,0,none,9.76,good,0.954
2026-06-29T12:05:41,core_01,core_01_0341,5,6,5.5,57.98,1.487,113.3,-40.47,1.572,8.013,94.5,0.856,0,none,7.78,good,0.94
2026-06-29T12:05:42,core_01,core_01_0342,6,7,6.5,68.63,1.536,110.8,-40.81,1.562,9.164,106.1,0.886,0,none,8.68,good,0.953
2026-06-29T12:05:43,core_01,core_01_0343,7,8,7.5,77.14,1.537,114.7,-40.24,1.556,8.782,95.4,0.994,0,none,8.13,good,0.928
2026-06-29T12:05:44,core_01,core_01_0344,8,9,8.5,72.57,1.636,114.1,-40.21,1.611,9.386,116.5,0.894,0,none,10.1,good,0.964
2026-06-29T12:05:45,core_01,core_01_0345,9,10,9.5,87.26,1.715,112.0,-39.79,1.617,8.924,93.6,1.094,0,none,9.79,good,0.966
2026-06-29T12:05:46,core_01,core_01_0346,10,11,10.5,84.93,1.746,111.9,-39.56,1.678,9.76,97.4,1.062,0,none,12.11,good,0.914
