timestamp,track_id,object_class,range_m,azimuth_deg,elevation_deg,ambient_temp_c,surface_temp_c,thermal_contrast_c,heat_signature_area_m2,emissivity_estimate,image_x_px,image_y_px,bbox_width_px,bbox_height_px,noise_equivalent_temp_diff_mk,occlusion,confidence
2026-06-29T12:00:37,3004,bicycle,7.22,-107.42,23.08,22.32,22.81,0.49,0.518,0.728,206,190,25,27,77.3,none,0.63
2026-06-29T12:00:37,3005,animal,58.29,82.38,14.33,22.32,29.85,7.53,0.221,0.989,746,215,4,4,54.8,partial,0.65
2026-06-29T12:00:37,3009,vehicle,21.07,104.63,18.5,22.32,59.92,37.6,2.745,0.916,809,203,45,60,76.2,none,0.86
2026-06-29T12:00:38,3002,bicycle,28.39,152.77,7.68,22.07,26.65,4.58,0.834,0.853,946,234,10,11,65.2,none,0.7
2026-06-29T12:00:38,3001,person,3.97,-35.19,-5.6,22.07,33.29,11.22,0.363,0.936,411,271,32,42,55.5,none,0.81
2026-06-29T12:00:38,3007,unknown,33.58,-58.44,20.63,22.07,19.07,-3.0,1.828,0.714,345,197,19,18,81.3,none,0.54
2026-06-29T12:00:38,3015,bicycle,83.42,-116.15,-0.54,22.07,23.14,1.07,0.787,0.804,181,257,4,4,84.2,none,0.43
2026-06-29T12:00:38,3006,vehicle,26.85,-114.99,8.38,22.07,47.57,25.5,2.345,0.801,184,232,30,27,77.1,partial,0.81
2026-06-29T12:00:38,3009,person,53.41,166.02,17.02,22.07,31.27,9.2,0.93,0.931,984,207,6,5,77.3,heavy,0.45
2026-06-29T12:00:38,3011,bicycle,43.59,-1.07,18.41,22.07,28.52,6.45,0.359,0.742,508,203,4,4,59.7,partial,0.58
2026-06-29T12:00:38,3005,unknown,70.88,145.6,5.23,22.07,31.86,9.79,2.884,0.817,926,241,14,17,65.6,none,0.7
2026-06-29T12:00:39,3003,vehicle,60.76,-2.98,24.45,22.19,38.08,15.89,7.893,0.887,503,186,45,72,51.5,none,0.77
2026-06-29T12:00:39,3010,person,58.63,-162.43,4.61,22.19,29.72,7.53,0.916,0.97,49,242,5,7,72.7,partial,0.69
2026-06-29T12:00:40,3007,person,35.02,81.63,4.83,22.23,33.04,10.81,0.685,0.938,744,242,6,7,55.2,none,0.83
2026-06-29T12:00:40,3010,person,23.13,-150.37,1.91,22.23,30.65,8.42,0.478,0.941,84,250,7,7,42.1,none,0.73
2026-06-29T12:00:40,3011,person,80.4,-84.56,19.33,22.23,30.53,8.3,1.048,0.971,271,201,4,4,79.5,partial,0.66
2026-06-29T12:00:41,3002,person,65.32,172.5,13.65,22.32,31.55,9.23,0.546,0.977,1002,217,4,4,50.0,none,0.74
2026-06-29T12:00:41,3004,person,16.37,-8.76,8.3,22.32,32.77,10.45,0.449,0.959,487,232,9,15,44.1,partial,0.71
2026-06-29T12:00:41,3005,unknown,54.21,-166.23,15.73,22.32,27.57,5.25,0.068,0.895,39,211,4,5,36.7,none,0.63
2026-06-29T12:00:41,3009,vehicle,58.71,28.34,-2.07,22.32,31.99,9.67,5.01,0.763,592,261,29,34,88.9,none,0.83
2026-06-29T12:00:41,3003,person,70.28,109.59,13.08,22.32,29.59,7.27,0.907,0.941,823,218,4,4,35.2,partial,0.6
2026-06-29T12:00:42,3013,bicycle,3.74,-151.11,3.25,22.28,25.59,3.31,0.612,0.74,82,246,57,75,51.3,none,0.66
2026-06-29T12:00:42,3011,animal,65.69,125.05,7.74,22.28,32.2,9.92,0.733,0.984,867,233,4,4,76.8,none,0.73
2026-06-29T12:00:42,3002,vehicle,41.67,-98.62,1.79,22.28,46.55,24.27,5.221,0.891,231,250,43,67,70.8,none,0.82
2026-06-29T12:00:42,3014,person,45.28,-57.44,-0.83,22.28,30.26,7.98,0.676,0.96,348,258,5,4,70.4,none,0.85
2026-06-29T12:00:42,3008,person,36.5,133.58,7.37,22.28,30.41,8.13,0.978,0.975,891,235,9,13,87.2,none,0.84
2026-06-29T12:00:42,3004,person,10.25,8.54,11.48,22.28,32.07,9.79,0.284,0.945,536,223,9,9,55.9,none,0.79
2026-06-29T12:00:42,3012,bicycle,6.18,139.08,-6.04,22.28,19.28,-3.0,1.02,0.743,907,273,57,58,75.0,none,0.49
2026-06-29T12:00:43,3007,person,86.02,60.52,20.24,21.87,29.48,7.61,0.273,0.954,684,198,4,4,65.2,none,0.71
2026-06-29T12:00:43,3010,animal,80.6,-113.75,20.08,21.87,31.43,9.56,0.658,0.944,188,198,4,5,72.7,none,0.81
2026-06-29T12:00:43,3009,person,3.92,-2.46,-3.31,21.87,34.58,12.71,0.872,0.946,505,265,77,88,42.1,none,0.97
2026-06-29T12:00:43,3014,person,24.92,24.23,-2.61,21.87,31.83,9.96,0.569,0.943,580,263,7,9,53.4,none,0.83
2026-06-29T12:00:43,3008,person,16.77,177.83,14.4,21.87,32.25,10.38,1.008,0.966,1017,215,21,33,50.7,partial,0.69
2026-06-29T12:00:43,3001,person,76.44,28.98,0.21,21.87,27.76,5.89,0.363,0.938,594,255,4,5,78.7,none,0.61
2026-06-29T12:00:43,3005,person,33.7,118.14,2.46,21.87,33.68,11.81,0.527,0.954,848,249,5,5,80.2,none,0.94
2026-06-29T12:00:43,3004,bicycle,67.04,-7.96,24.36,21.87,23.46,1.59,1.164,0.867,489,186,6,6,36.0,partial,0.35
2026-06-29T12:00:44,3013,animal,60.8,-47.62,17.41,22.3,33.9,11.6,0.322,0.922,376,206,4,4,59.9,none,0.81
2026-06-29T12:00:44,3001,person,45.47,153.72,22.91,22.3,37.87,15.57,0.947,0.981,949,190,7,10,74.7,none,0.97
2026-06-29T12:00:44,3006,person,88.2,6.11,-6.63,22.3,28.53,6.23,0.363,0.983,529,274,4,4,63.6,none,0.65
2026-06-29T12:00:44,3010,person,67.91,-162.39,-4.48,22.3,32.27,9.97,0.753,0.987,50,268,4,5,50.2,none,0.74
2026-06-29T12:00:44,3011,vehicle,15.32,16.31,-4.66,22.3,43.32,21.02,7.715,0.933,558,269,176,220,60.8,none,0.9
2026-06-29T12:00:44,3009,person,68.04,65.25,23.23,22.3,30.82,8.52,0.517,0.938,697,189,4,5,88.9,partial,0.53
2026-06-29T12:00:44,3004,unknown,47.46,179.35,19.53,22.3,29.44,7.14,2.782,0.949,1022,200,20,16,55.7,none,0.69
2026-06-29T12:00:44,3014,vehicle,6.74,68.6,1.28,22.3,41.36,19.06,7.721,0.772,707,252,260,202,65.4,none,0.86
2026-06-29T12:00:44,3003,drone,67.24,-106.99,3.92,22.3,34.79,12.49,0.263,0.761,207,244,4,6,54.8,partial,0.75
2026-06-29T12:00:45,3010,person,28.58,162.64,11.37,22.29,35.97,13.68,0.808,0.942,974,223,9,8,82.7,none,0.84
2026-06-29T12:00:45,3014,person,11.19,37.83,-4.89,22.29,31.3,9.01,0.657,0.953,619,269,20,27,64.4,none,0.86
2026-06-29T12:00:45,3015,person,24.54,45.93,22.57,22.29,33.93,11.64,0.828,0.947,642,191,11,12,85.1,none,0.96
2026-06-29T12:00:45,3005,person,20.42,175.32,-0.34,22.29,30.97,8.68,0.477,0.951,1010,256,8,6,86.2,none,0.81
2026-06-29T12:00:45,3004,person,84.01,-76.58,2.1,22.29,30.16,7.87,0.911,0.956,294,250,4,4,38.6,none,0.74
2026-06-29T12:00:45,3013,person,18.27,129.85,-2.85,22.29,35.37,13.08,0.618,0.954,881,264,11,11,72.1,none,0.91
2026-06-29T12:00:45,3007,drone,46.42,-174.37,3.39,22.29,40.39,18.1,0.293,0.726,16,246,4,4,50.0,none,0.83
2026-06-29T12:00:45,3008,vehicle,17.31,-54.22,18.37,22.29,36.81,14.52,6.001,0.929,357,203,121,107,83.6,partial,0.81
2026-06-29T12:00:45,3011,person,89.38,130.46,18.29,22.29,30.51,8.22,0.595,0.952,883,203,4,4,78.0,partial,0.66
2026-06-29T12:00:46,3002,unknown,50.96,-54.19,0.87,22.26,19.26,-3.0,2.723,0.796,357,253,18,12,42.3,none,0.6
2026-06-29T12:00:46,3003,person,20.17,39.04,14.45,22.26,29.61,7.35,0.824,0.93,623,214,14,23,52.7,none,0.74
2026-06-29T12:00:46,3014,unknown,9.11,70.87,11.32,22.26,36.87,14.61,1.361,0.92,713,223,52,83,40.7,none,0.84
2026-06-29T12:00:46,3008,person,83.43,-86.28,4.59,22.26,29.0,6.74,0.741,0.945,266,242,4,5,35.8,partial,0.58
2026-06-29T12:00:46,3012,drone,79.92,51.37,3.56,22.26,36.03,13.77,0.302,0.834,658,245,4,4,87.3,none,0.9
2026-06-29T12:00:46,3011,person,22.47,106.8,-1.91,22.26,30.75,8.49,0.785,0.971,815,261,12,12,59.3,partial,0.66
2026-06-29T12:00:46,3013,bicycle,80.61,153.22,-0.73,22.26,24.61,2.35,1.363,0.892,947,258,5,4,47.0,partial,0.45
2026-06-29T12:00:46,3015,unknown,30.92,-52.81,19.07,22.26,19.26,-3.0,1.82,0.852,361,201,20,14,55.2,none,0.47
2026-06-29T12:00:47,3008,unknown,31.93,-136.0,4.64,21.96,20.92,-1.04,0.989,0.932,125,242,10,12,85.8,none,0.6
2026-06-29T12:00:47,3009,unknown,19.15,148.16,-1.22,21.96,38.31,16.35,2.791,0.682,933,259,51,38,86.5,partial,0.81
2026-06-29T12:00:47,3007,vehicle,52.93,143.02,-2.54,21.96,53.95,31.99,3.971,0.919,918,263,26,44,57.5,none,0.89
2026-06-29T12:00:47,3013,person,78.09,-149.67,22.75,21.96,29.31,7.35,0.671,0.942,86,191,4,4,76.9,none,0.62
2026-06-29T12:00:47,3005,person,1.6,35.21,11.71,21.96,35.2,13.24,0.952,0.931,612,222,208,220,64.7,partial,0.8
2026-06-29T12:00:47,3004,bicycle,45.31,164.53,20.33,21.96,21.19,-0.77,1.055,0.724,979,198,8,11,43.9,none,0.56
2026-06-29T12:00:47,3014,vehicle,64.33,-27.0,16.03,21.96,55.71,33.75,2.801,0.931,435,210,15,17,35.5,none,0.77
2026-06-29T12:00:48,3011,person,32.72,125.17,20.12,22.1,30.04,7.94,0.551,0.976,868,198,5,4,38.4,heavy,0.42
2026-06-29T12:00:48,3006,animal,66.73,26.06,-1.1,22.1,34.51,12.41,0.356,0.959,586,259,4,5,77.2,none,0.88
2026-06-29T12:00:48,3014,person,54.2,21.14,7.94,22.1,30.96,8.86,0.709,0.989,572,233,4,4,47.4,partial,0.64
2026-06-29T12:00:48,3015,person,69.59,87.5,-5.71,22.1,29.23,7.13,0.271,0.964,760,272,4,5,41.0,none,0.62
2026-06-29T12:00:48,3008,animal,30.9,-144.89,17.37,22.1,30.82,8.72,0.245,0.934,99,206,4,4,53.4,none,0.8
2026-06-29T12:00:49,3015,person,79.24,173.28,20.97,22.17,33.43,11.26,0.808,0.98,1004,196,4,4,65.8,none,0.86
2026-06-29T12:00:49,3012,person,21.02,-37.87,1.63,22.17,31.55,9.38,0.596,0.988,404,251,9,7,65.7,none,0.82
2026-06-29T12:00:49,3007,person,78.45,40.3,10.06,22.17,34.5,12.33,0.566,0.981,626,227,4,4,60.1,none,0.87
2026-06-29T12:00:49,3003,person,52.97,-148.81,-3.39,22.17,34.92,12.75,0.477,0.951,88,265,4,4,79.2,heavy,0.58
2026-06-29T12:00:49,3009,unknown,83.66,-64.65,-2.82,22.17,19.17,-3.0,1.25,0.818,328,264,5,4,50.0,none,0.41
2026-06-29T12:00:49,3006,animal,73.55,57.73,5.68,22.17,23.92,1.75,0.373,0.968,676,239,4,4,89.5,partial,0.42
2026-06-29T12:00:50,3004,person,15.88,-129.95,11.59,22.33,33.55,11.22,0.755,0.961,142,223,16,18,73.5,partial,0.76
2026-06-29T12:00:50,3002,vehicle,56.09,-172.66,1.9,22.33,50.2,27.87,6.028,0.812,20,250,37,32,51.4,partial,0.84
2026-06-29T12:00:51,3001,person,50.89,83.74,2.51,22.23,32.1,9.87,0.483,0.947,750,248,4,6,54.7,none,0.88
2026-06-29T12:00:51,3004,unknown,46.16,12.33,-7.66,22.23,20.32,-1.91,1.715,0.802,547,277,13,15,75.6,none,0.49
2026-06-29T12:00:51,3008,vehicle,47.82,-153.18,-3.98,22.23,44.31,22.08,7.246,0.8,76,267,53,93,51.6,none,0.83
2026-06-29T12:00:51,3009,unknown,15.3,15.0,21.33,22.23,26.1,3.87,0.346,0.615,554,195,7,10,54.6,partial,0.56
2026-06-29T12:00:52,3009,vehicle,43.98,-101.68,21.84,21.97,22.97,1.0,3.418,0.824,222,193,27,26,65.3,partial,0.52
2026-06-29T12:00:52,3013,animal,40.75,-161.97,18.1,21.97,32.76,10.79,0.541,0.938,51,204,4,5,56.6,none,0.92
2026-06-29T12:00:52,3015,unknown,3.7,94.39,9.57,21.97,18.97,-3.0,2.564,0.714,780,228,242,217,63.0,none,0.48
2026-06-29T12:00:53,3004,animal,64.99,-136.7,-5.16,22.23,27.85,5.62,0.264,0.928,123,270,4,4,85.6,none,0.6
2026-06-29T12:00:53,3005,unknown,57.37,-125.45,8.9,22.23,19.23,-3.0,1.241,0.83,155,230,7,5,68.0,heavy,0.35
2026-06-29T12:00:53,3010,person,79.43,-38.1,10.4,22.23,29.14,6.91,0.967,0.945,403,226,4,5,52.4,none,0.62
2026-06-29T12:00:53,3003,drone,63.96,154.28,24.57,22.23,31.28,9.05,0.194,0.887,950,186,4,4,85.4,none,0.68
2026-06-29T12:00:54,3004,person,48.94,38.4,12.75,22.31,31.93,9.62,0.627,0.935,621,219,4,6,87.3,none,0.84
2026-06-29T12:00:54,3011,animal,69.46,-144.41,-5.55,22.31,31.75,9.44,0.38,0.977,101,271,4,4,66.7,none,0.79
2026-06-29T12:00:54,3012,person,21.64,-148.45,-0.11,22.31,36.32,14.01,0.547,0.956,89,256,8,13,53.2,none,0.89
2026-06-29T12:00:54,3010,bicycle,54.35,155.91,-4.31,22.31,22.57,0.26,0.48,0.836,955,268,4,6,75.1,none,0.63
2026-06-29T12:00:54,3007,vehicle,55.85,-95.6,8.43,22.31,30.5,8.19,7.813,0.852,240,232,48,78,84.5,partial,0.68
2026-06-29T12:00:55,3001,person,61.63,102.5,19.03,22.25,33.98,11.73,1.099,0.958,803,201,6,7,50.3,partial,0.62
2026-06-29T12:00:55,3008,vehicle,35.1,-8.15,-4.15,22.25,47.15,24.9,7.882,0.863,488,267,78,69,82.3,heavy,0.56
2026-06-29T12:00:55,3003,person,46.07,-123.64,0.39,22.25,34.96,12.71,0.514,0.954,160,254,4,4,51.6,partial,0.77
2026-06-29T12:00:55,3009,animal,51.95,121.68,13.15,22.25,30.85,8.6,0.448,0.947,858,218,4,4,40.8,none,0.74
2026-06-29T12:00:55,3012,vehicle,19.61,-7.13,-4.43,22.25,41.78,19.53,5.709,0.819,491,268,101,104,61.2,none,0.95
2026-06-29T12:00:55,3006,person,81.86,-63.42,5.57,22.25,30.98,8.73,0.49,0.934,331,240,4,7,80.9,none,0.72
2026-06-29T12:00:55,3005,unknown,77.45,40.63,15.31,22.25,29.52,7.27,0.394,0.681,627,212,4,4,83.6,none,0.65
2026-06-29T12:00:55,3007,unknown,26.86,-99.64,22.58,22.25,25.72,3.47,1.809,0.797,228,191,23,16,61.5,none,0.61
2026-06-29T12:00:56,3005,person,5.95,69.1,5.52,22.02,34.2,12.18,1.068,0.966,708,240,62,91,78.0,none,0.87
2026-06-29T12:00:56,3011,vehicle,46.26,48.07,-2.54,22.02,45.93,23.91,2.754,0.895,648,263,20,22,74.5,none,0.9
2026-06-29T12:00:56,3001,vehicle,47.2,-22.02,5.23,22.02,40.34,18.32,3.307,0.757,449,241,24,31,66.6,none,0.88
2026-06-29T12:00:57,3002,unknown,34.98,105.7,-2.12,22.27,34.62,12.35,1.762,0.638,812,262,17,17,79.6,none,0.94
2026-06-29T12:00:57,3001,unknown,43.4,41.15,22.47,22.27,24.44,2.17,2.386,0.967,629,192,19,31,51.8,none,0.64
2026-06-29T12:00:57,3013,person,66.07,166.28,22.75,22.27,30.85,8.58,1.166,0.961,984,191,6,8,87.1,none,0.66
2026-06-29T12:00:57,3009,unknown,31.46,-34.51,21.09,22.27,24.22,1.95,2.946,0.835,413,196,32,47,74.3,none,0.65
2026-06-29T12:00:57,3014,unknown,20.75,103.39,-4.65,22.27,27.96,5.69,1.443,0.974,806,269,24,21,41.7,none,0.69
2026-06-29T12:00:57,3006,person,47.21,146.69,10.45,22.27,29.09,6.82,0.825,0.975,929,226,6,5,38.4,none,0.73
2026-06-29T12:00:57,3011,vehicle,51.12,114.86,22.08,22.27,45.11,22.84,6.574,0.923,838,193,45,54,35.6,none,0.92
2026-06-29T12:00:57,3012,person,37.11,7.76,24.37,22.27,32.17,9.9,0.733,0.952,534,186,6,10,76.3,partial,0.67
2026-06-29T12:00:57,3005,person,64.9,78.24,-3.08,22.27,28.86,6.59,0.977,0.97,734,264,5,7,90.0,none,0.61
2026-06-29T12:00:58,3013,animal,17.96,-143.45,4.42,22.19,30.75,8.56,0.662,0.978,103,243,12,21,65.4,none,0.72
2026-06-29T12:00:58,3010,bicycle,16.59,-166.59,10.04,22.19,19.19,-3.0,0.859,0.732,38,227,18,15,64.2,none,0.56
2026-06-29T12:00:58,3004,person,54.05,132.57,11.81,22.19,33.52,11.33,1.126,0.967,889,222,7,12,65.4,none,0.82
2026-06-29T12:00:58,3002,bicycle,42.65,121.77,4.09,22.19,22.91,0.72,0.551,0.844,858,244,4,7,48.1,none,0.59
2026-06-29T12:00:58,3015,vehicle,29.11,-141.48,10.28,22.19,40.1,17.91,6.496,0.864,109,226,78,82,45.5,none,0.91
2026-06-29T12:00:58,3005,person,83.4,-43.85,4.77,22.19,29.94,7.75,0.956,0.953,387,242,4,5,75.1,none,0.7
2026-06-29T12:00:58,3003,animal,60.06,-127.37,0.46,22.19,28.36,6.17,0.448,0.928,149,254,4,6,56.7,none,0.71
2026-06-29T12:00:58,3001,person,48.4,42.71,21.1,22.19,31.37,9.18,0.362,0.982,633,195,4,4,35.7,partial,0.68
2026-06-29T12:00:59,3006,person,4.17,-119.69,19.12,21.98,35.71,13.73,1.065,0.931,171,201,89,127,60.0,none,0.88
2026-06-29T12:00:59,3009,vehicle,76.65,26.67,-5.75,21.98,33.4,11.42,6.998,0.835,587,272,31,23,47.4,none,0.74
2026-06-29T12:00:59,3013,unknown,60.92,175.09,8.87,21.98,26.09,4.11,2.933,0.815,1010,230,16,22,54.2,partial,0.44
2026-06-29T12:00:59,3002,vehicle,5.31,60.15,17.78,21.98,37.11,15.13,4.284,0.771,683,205,260,220,88.4,partial,0.79
2026-06-29T12:00:59,3014,unknown,50.92,-4.97,14.18,21.98,21.37,-0.61,2.992,0.908,497,215,20,18,51.2,none,0.58
2026-06-29T12:01:00,3002,person,58.13,175.5,-1.22,22.2,34.05,11.85,0.783,0.989,1011,259,4,4,61.2,none,0.93
2026-06-29T12:01:00,3008,person,3.45,32.59,20.92,22.2,34.34,12.14,1.006,0.96,604,196,102,153,58.6,none,0.92
2026-06-29T12:01:00,3009,person,45.97,-2.02,-5.48,22.2,31.9,9.7,0.334,0.974,506,271,4,4,37.1,none,0.86
2026-06-29T12:01:00,3013,unknown,75.92,64.32,2.05,22.2,31.66,9.46,1.081,0.758,694,250,4,6,44.3,partial,0.55
2026-06-29T12:01:00,3004,vehicle,43.4,-39.29,-7.8,22.2,33.85,11.65,3.113,0.848,400,278,25,24,62.9,none,0.95
2026-06-29T12:01:00,3001,bicycle,80.63,-132.17,16.9,22.2,19.2,-3.0,1.304,0.813,136,207,5,6,47.0,none,0.45
2026-06-29T12:01:00,3006,drone,80.49,-140.74,24.89,22.2,32.89,10.69,0.145,0.719,111,185,4,6,53.2,none,0.77
2026-06-29T12:01:01,3011,vehicle,4.12,-34.34,13.79,22.12,42.83,20.71,7.643,0.758,414,216,260,201,77.4,partial,0.86
2026-06-29T12:01:01,3010,person,84.27,83.77,-7.65,22.12,32.06,9.94,0.53,0.952,750,277,4,4,39.1,none,0.77
2026-06-29T12:01:01,3013,unknown,64.16,-65.68,8.1,22.12,19.64,-2.48,0.293,0.975,325,232,4,6,45.5,none,0.45
2026-06-29T12:01:01,3015,person,14.05,60.81,22.71,22.12,32.55,10.43,0.438,0.963,684,191,10,15,74.8,none,0.88
2026-06-29T12:01:01,3007,person,85.92,55.23,9.26,22.12,31.35,9.23,0.711,0.989,669,229,4,4,88.5,partial,0.66
2026-06-29T12:01:01,3003,person,4.95,164.38,15.25,22.12,30.63,8.51,1.113,0.986,979,212,78,92,82.3,none,0.83
2026-06-29T12:01:01,3002,person,35.9,-77.36,1.06,22.12,35.34,13.22,0.777,0.985,291,252,7,7,59.7,none,0.83
2026-06-29T12:01:01,3004,unknown,76.93,-124.8,1.21,22.12,21.95,-0.17,1.067,0.602,157,252,4,4,55.7,none,0.45
2026-06-29T12:01:02,3009,person,79.0,-15.18,21.18,22.01,32.19,10.18,0.333,0.934,468,195,4,7,36.3,none,0.75
2026-06-29T12:01:02,3012,person,41.45,106.93,-6.4,22.01,31.63,9.62,0.51,0.947,816,274,4,5,58.9,none,0.76
2026-06-29T12:01:02,3015,person,54.23,50.42,24.65,22.01,32.37,10.36,0.967,0.935,655,185,6,9,56.5,none,0.88
2026-06-29T12:01:02,3006,unknown,86.65,-78.02,0.51,22.01,30.37,8.36,2.809,0.739,290,254,11,16,73.3,none,0.67
2026-06-29T12:01:02,3007,bicycle,70.58,145.71,19.58,22.01,24.84,2.83,0.641,0.896,926,200,4,4,39.6,none,0.61
2026-06-29T12:01:02,3005,vehicle,39.84,22.26,8.08,22.01,33.46,11.45,1.952,0.925,575,233,17,14,87.8,partial,0.8
2026-06-29T12:01:03,3010,unknown,62.99,179.8,-2.81,22.35,26.26,3.91,1.852,0.817,1023,263,10,15,62.6,partial,0.5
2026-06-29T12:01:03,3009,person,16.08,-61.56,5.1,22.35,32.1,9.75,0.697,0.99,336,241,15,14,41.3,none,0.78
2026-06-29T12:01:04,3008,animal,26.85,71.48,15.53,22.13,33.31,11.18,0.318,0.958,715,211,4,5,81.8,none,0.93
2026-06-29T12:01:04,3012,person,57.97,0.49,19.78,22.13,31.13,9.0,0.31,0.936,513,199,4,6,37.1,heavy,0.48
2026-06-29T12:01:04,3011,vehicle,1.52,-172.42,-1.1,22.13,39.85,17.72,4.721,0.786,21,259,260,220,67.4,none,0.95
2026-06-29T12:01:04,3010,unknown,86.6,40.76,1.85,22.13,25.83,3.7,0.704,0.791,627,250,4,5,85.9,partial,0.44
2026-06-29T12:01:04,3005,bicycle,51.63,-153.87,17.07,22.13,22.93,0.8,1.397,0.737,74,207,9,14,49.3,partial,0.49
2026-06-29T12:01:04,3001,animal,56.48,124.99,-1.82,22.13,28.05,5.92,0.497,0.969,867,261,4,7,40.4,partial,0.67
2026-06-29T12:01:04,3002,person,46.57,-41.34,22.94,22.13,33.03,10.9,0.876,0.96,394,190,6,10,70.1,none,0.91
2026-06-29T12:01:04,3007,person,63.03,87.85,-7.11,22.13,30.19,8.06,1.002,0.971,761,276,5,6,38.3,partial,0.55
2026-06-29T12:01:05,3012,unknown,83.98,69.64,11.63,22.02,27.23,5.21,2.985,0.908,710,222,12,19,88.3,partial,0.44
2026-06-29T12:01:05,3003,unknown,10.07,78.73,11.19,22.02,19.33,-2.69,1.419,0.862,735,224,49,61,38.2,partial,0.4
2026-06-29T12:01:05,3004,bicycle,34.17,136.53,18.74,22.02,19.02,-3.0,1.305,0.806,900,202,13,9,60.2,none,0.5
2026-06-29T12:01:05,3008,animal,80.75,16.64,23.75,22.02,33.25,11.23,0.666,0.938,559,188,4,4,48.5,none,0.74
2026-06-29T12:01:05,3014,person,49.14,170.02,7.82,22.02,29.81,7.79,0.308,0.941,995,233,4,6,36.9,partial,0.7
2026-06-29T12:01:05,3011,unknown,66.66,-55.28,22.34,22.02,27.84,5.82,0.194,0.649,354,192,4,6,80.3,none,0.7
2026-06-29T12:01:06,3007,person,27.9,142.0,15.43,21.97,34.26,12.29,0.444,0.975,915,212,5,7,84.7,heavy,0.55
2026-06-29T12:01:06,3006,unknown,60.87,69.02,-4.28,21.97,33.26,11.29,2.711,0.763,708,268,15,23,55.8,none,0.83
2026-06-29T12:01:07,3013,unknown,62.88,-119.03,-7.94,22.12,35.16,13.04,0.758,0.737,173,278,4,4,67.4,none,0.77
2026-06-29T12:01:07,3010,person,27.12,-35.68,3.12,22.12,30.06,7.94,0.747,0.955,410,247,9,8,53.3,none,0.74
2026-06-29T12:01:07,3014,bicycle,17.38,160.67,-1.74,22.12,23.36,1.24,0.354,0.71,969,260,7,11,53.2,none,0.59
2026-06-29T12:01:07,3015,person,46.81,4.49,9.07,22.12,34.66,12.54,0.494,0.984,524,230,4,4,70.1,none,0.87
2026-06-29T12:01:07,3002,bicycle,66.6,-132.64,15.98,22.12,19.12,-3.0,0.917,0.899,134,210,4,4,83.7,partial,0.4
2026-06-29T12:01:08,3006,person,88.73,-174.55,18.83,22.13,34.43,12.3,1.027,0.967,15,202,4,6,55.5,none,0.75
2026-06-29T12:01:08,3012,person,80.18,-163.1,12.58,22.13,34.02,11.89,1.031,0.983,48,220,4,4,43.2,partial,0.69
2026-06-29T12:01:09,3011,vehicle,4.07,15.45,10.55,22.21,47.28,25.07,5.49,0.77,555,225,260,220,50.3,none,0.88
2026-06-29T12:01:09,3012,person,11.9,8.41,3.33,22.21,35.25,13.04,1.01,0.936,535,246,29,34,40.2,partial,0.76
2026-06-29T12:01:09,3007,unknown,78.59,46.66,13.26,22.21,27.61,5.4,1.633,0.814,644,218,7,12,55.7,none,0.63
2026-06-29T12:01:09,3008,person,31.04,97.47,11.71,22.21,31.5,9.29,0.33,0.964,789,222,4,6,74.4,none,0.86
2026-06-29T12:01:09,3003,vehicle,15.55,-166.41,-6.71,22.21,32.76,10.55,6.252,0.828,38,275,140,128,37.7,none,0.77
2026-06-29T12:01:09,3006,person,77.7,143.71,-3.21,22.21,29.83,7.62,0.622,0.988,920,265,4,6,68.8,none,0.75
2026-06-29T12:01:09,3009,person,89.01,-102.26,22.21,22.21,30.92,8.71,1.021,0.965,221,192,4,6,52.1,none,0.76
2026-06-29T12:01:09,3015,person,56.01,-22.71,21.22,22.21,35.07,12.86,1.034,0.983,447,195,6,9,46.5,none,0.83
2026-06-29T12:01:10,3001,vehicle,43.5,165.42,-4.92,21.98,34.02,12.04,1.808,0.862,982,269,14,16,35.6,heavy,0.63
2026-06-29T12:01:10,3003,unknown,79.48,154.16,-4.56,21.98,18.98,-3.0,1.593,0.847,950,268,7,8,35.0,partial,0.35
2026-06-29T12:01:10,3006,person,38.95,2.22,-1.28,21.98,30.55,8.57,0.941,0.988,518,259,8,6,55.3,none,0.76
2026-06-29T12:01:10,3015,unknown,75.7,-1.23,-7.04,21.98,20.02,-1.96,1.336,0.606,508,276,6,8,86.7,none,0.48
2026-06-29T12:01:10,3010,person,15.39,139.63,-4.92,21.98,33.93,11.95,0.425,0.931,909,269,9,13,70.9,none,0.91
2026-06-29T12:01:10,3002,unknown,20.92,61.75,24.96,21.98,21.47,-0.51,2.914,0.657,687,185,48,66,46.3,partial,0.49
2026-06-29T12:01:10,3014,drone,70.73,-178.09,23.64,21.98,37.19,15.21,0.184,0.704,5,188,4,4,82.4,none,0.88
2026-06-29T12:01:10,3007,person,27.56,-53.17,16.49,21.98,32.02,10.04,0.442,0.96,360,209,5,8,79.0,none,0.8
2026-06-29T12:01:10,3004,unknown,12.62,-66.48,0.38,21.98,22.82,0.84,1.411,0.897,322,254,39,44,88.1,partial,0.46
2026-06-29T12:01:11,3002,person,12.77,-75.04,19.87,22.24,33.95,11.71,0.652,0.982,298,199,17,29,77.9,none,0.81
2026-06-29T12:01:11,3015,animal,13.4,109.19,-4.05,22.24,32.5,10.26,0.391,0.944,822,267,10,15,56.0,none,0.87
