timestamp,mission_elapsed_s,track_id,target_class,range_m,azimuth_deg,elevation_deg,local_solar_incidence_deg,illumination_condition,estimated_surface_temp_c,background_temp_c,thermal_contrast_c,emissivity_estimate,thermal_inertia_proxy,hotspot_area_m2,cold_shadow_fraction,image_x_px,image_y_px,bbox_width_px,bbox_height_px,netd_mk,confidence
2026-06-29T12:00:21,21,6115,shadow_edge,84.68,121.84,9.05,18.0,low_sun,-62.19,-1.87,-60.32,0.944,0.242,2.052,0.755,858,230,10,11,67.5,0.54
2026-06-29T12:00:21,21,6116,crater_floor,58.88,78.09,15.93,18.0,low_sun,11.47,-1.87,13.34,0.919,0.677,3.588,0.044,734,210,25,15,57.5,0.39
2026-06-29T12:00:22,22,6117,crater_rim,65.2,154.74,31.24,18.6,low_sun,14.66,27.78,-13.12,0.939,0.479,5.603,0.319,952,167,36,36,56.3,0.35
2026-06-29T12:00:22,22,6105,crater_floor,14.18,17.18,-11.23,18.6,low_sun,16.92,27.78,-10.86,0.964,0.218,3.743,0.19,560,287,110,94,72.4,0.46
2026-06-29T12:00:22,22,6108,boulder,35.21,124.77,34.32,18.6,low_sun,14.09,27.78,-13.69,0.897,0.335,2.449,0.314,866,158,29,51,93.8,0.54
2026-06-29T12:00:22,22,6109,small_rock,79.37,-120.58,-7.17,18.6,low_sun,7.13,27.78,-20.65,0.864,0.244,2.004,0.158,169,276,10,17,76.5,0.38
2026-06-29T12:00:22,22,6103,small_rock,88.47,-65.61,10.09,18.6,low_sun,-16.13,27.78,-43.91,0.859,0.264,4.189,0.577,325,227,19,11,43.7,0.45
2026-06-29T12:00:22,22,6119,crater_rim,41.24,115.67,-4.21,18.6,low_sun,18.64,27.78,-9.14,0.917,0.542,4.214,0.166,841,267,42,49,109.8,0.4
2026-06-29T12:00:22,22,6107,regolith_mound,61.86,95.88,34.53,18.6,low_sun,32.37,27.78,4.59,0.969,0.739,4.962,0.127,784,157,33,34,86.3,0.33
2026-06-29T12:00:22,22,6110,shadow_edge,4.09,70.4,-15.19,18.6,low_sun,-2.13,27.78,-29.91,0.844,0.165,2.935,0.522,712,299,301,260,35.0,0.56
2026-06-29T12:00:23,23,6118,crater_rim,69.0,175.94,10.97,18.2,low_sun,0.89,-1.76,2.64,0.897,0.332,4.403,0.131,1012,224,26,27,94.1,0.3
2026-06-29T12:00:23,23,6107,regolith_mound,22.9,26.8,2.79,18.2,low_sun,-13.4,-1.76,-11.64,0.947,0.424,3.978,0.289,588,248,72,40,106.4,0.44
2026-06-29T12:00:23,23,6122,small_rock,92.37,-155.72,29.47,18.2,low_sun,-40.43,-1.76,-38.68,0.863,0.264,1.619,0.579,69,172,7,10,35.4,0.41
2026-06-29T12:00:23,23,6111,small_rock,106.88,-81.69,24.27,18.2,low_sun,-21.56,-1.76,-19.8,0.883,0.016,3.565,0.24,279,186,14,11,93.5,0.3
2026-06-29T12:00:23,23,6113,shadow_edge,22.58,-58.47,31.78,18.2,low_sun,-35.98,-1.76,-34.22,0.907,0.351,1.189,0.353,345,165,22,30,43.3,0.57
2026-06-29T12:00:23,23,6114,crater_rim,36.36,-118.51,-9.22,18.2,low_sun,-21.91,-1.76,-20.15,0.915,0.59,0.134,0.593,174,282,3,3,76.5,0.43
2026-06-29T12:00:23,23,6106,crater_floor,96.5,-2.78,13.26,18.2,low_sun,-14.67,-1.76,-12.91,0.926,0.287,3.789,0.213,504,218,16,29,77.4,0.29
2026-06-29T12:00:23,23,6116,unknown,58.45,-125.81,16.44,18.2,low_sun,4.05,-1.76,5.81,0.817,0.36,5.652,0.043,154,209,40,27,89.9,0.35
2026-06-29T12:00:24,24,6107,crater_rim,32.81,-66.98,8.7,19.4,low_sun,30.6,35.51,-4.92,0.898,0.22,2.96,0.209,321,231,37,68,72.0,0.39
2026-06-29T12:00:24,24,6111,small_rock,81.45,77.31,19.51,19.4,low_sun,11.14,35.51,-24.37,0.876,0.116,4.246,0.351,731,200,21,28,96.6,0.38
2026-06-29T12:00:24,24,6122,unknown,99.78,150.36,-2.34,19.4,low_sun,7.71,35.51,-27.8,0.851,0.177,2.31,0.363,939,262,9,14,60.8,0.36
2026-06-29T12:00:24,24,6119,regolith_mound,59.6,-29.45,11.48,19.4,low_sun,0.16,35.51,-35.35,0.929,0.572,0.782,0.612,428,223,5,8,64.4,0.46
2026-06-29T12:00:24,24,6113,small_rock,18.11,40.87,-8.52,19.4,low_sun,24.8,35.51,-10.71,0.938,0.513,2.839,0.329,628,280,65,36,89.9,0.44
2026-06-29T12:00:24,24,6118,crater_rim,95.11,41.82,19.26,19.4,low_sun,1.13,35.51,-34.38,0.882,0.471,4.012,0.265,630,201,17,24,35.9,0.41
2026-06-29T12:00:24,24,6121,crater_rim,100.78,-102.93,8.43,19.4,low_sun,6.44,35.51,-29.07,0.944,0.425,4.642,0.521,219,232,19,20,46.3,0.34
2026-06-29T12:00:25,25,6114,small_rock,81.88,-23.66,-14.62,17.9,low_sun,11.78,20.48,-8.7,0.87,0.691,1.965,0.28,444,297,10,6,60.5,0.29
2026-06-29T12:00:25,25,6101,boulder,97.02,78.29,18.28,17.9,low_sun,7.2,20.48,-13.28,0.914,0.316,1.515,0.194,734,204,6,4,39.4,0.41
2026-06-29T12:00:25,25,6102,crater_rim,85.16,90.39,7.57,17.9,low_sun,9.92,20.48,-10.56,0.943,0.22,5.185,0.174,769,234,25,26,46.6,0.31
2026-06-29T12:00:25,25,6117,boulder,94.05,-80.7,-16.54,17.9,low_sun,6.59,20.48,-13.89,0.951,0.83,0.509,0.28,282,303,3,3,77.3,0.41
2026-06-29T12:00:25,25,6120,crater_rim,60.94,-87.94,25.36,17.9,low_sun,-10.36,20.48,-30.84,0.937,0.39,4.518,0.456,261,183,31,28,82.4,0.45
2026-06-29T12:00:25,25,6103,small_rock,73.27,-157.18,28.29,17.9,low_sun,3.93,20.48,-16.55,0.911,0.565,0.645,0.414,64,175,3,3,99.0,0.34
2026-06-29T12:00:25,25,6108,crater_floor,85.32,36.6,33.81,17.9,low_sun,6.99,20.48,-13.49,0.946,0.765,4.987,0.293,616,159,24,40,76.9,0.31
2026-06-29T12:00:25,25,6111,shadow_edge,25.05,-152.83,0.32,17.9,low_sun,-19.46,20.48,-39.94,0.945,0.567,0.41,0.803,77,255,6,4,55.3,0.55
2026-06-29T12:00:25,25,6122,shadow_edge,11.27,60.1,-16.9,17.9,low_sun,-32.08,20.48,-52.56,0.962,0.44,0.776,0.788,682,304,28,50,70.4,0.66
2026-06-29T12:00:26,26,6117,equipment,56.67,-78.02,27.46,19.2,low_sun,4.98,22.49,-17.51,0.562,0.305,4.391,0.267,290,177,32,45,94.9,0.52
2026-06-29T12:00:26,26,6121,regolith_mound,70.87,179.7,10.83,19.2,low_sun,7.45,22.49,-15.04,0.903,0.108,0.984,0.273,1023,225,5,5,106.7,0.35
2026-06-29T12:00:26,26,6115,small_rock,9.16,108.75,34.09,19.2,low_sun,-55.98,22.49,-78.47,0.902,0.208,2.416,0.955,821,159,110,70,105.1,0.8
2026-06-29T12:00:27,27,6121,crater_rim,66.82,89.64,-17.62,17.8,low_sun,32.47,44.23,-11.77,0.953,0.317,0.47,0.099,766,306,3,3,58.1,0.36
2026-06-29T12:00:27,27,6123,crater_floor,32.27,150.0,21.75,17.8,low_sun,29.33,44.23,-14.91,0.936,0.188,5.249,0.315,938,194,68,97,91.6,0.43
2026-06-29T12:00:27,27,6111,small_rock,44.49,-170.74,-10.29,17.8,low_sun,26.32,44.23,-17.91,0.877,0.13,1.083,0.187,26,285,10,6,63.0,0.44
2026-06-29T12:00:28,28,6123,unknown,58.15,-161.92,8.65,18.5,low_sun,34.65,42.93,-8.29,0.779,0.144,2.149,0.197,51,231,15,11,103.6,0.35
2026-06-29T12:00:28,28,6122,unknown,108.52,68.63,10.28,18.5,low_sun,38.62,42.93,-4.31,0.964,0.571,1.561,0.059,707,226,6,6,108.3,0.25
2026-06-29T12:00:28,28,6103,small_rock,61.79,-74.33,28.09,18.5,low_sun,27.15,42.93,-15.78,0.941,0.398,3.786,0.033,300,176,25,25,94.3,0.4
2026-06-29T12:00:28,28,6111,small_rock,33.25,167.26,11.03,18.5,low_sun,42.29,42.93,-0.64,0.93,0.532,5.72,0.056,987,224,72,128,47.8,0.37
2026-06-29T12:00:28,28,6106,crater_rim,20.23,69.24,-12.66,18.5,low_sun,36.56,42.93,-6.37,0.88,0.128,1.361,0.082,708,292,28,28,99.4,0.43
2026-06-29T12:00:29,29,6102,equipment,62.28,13.73,0.03,19.1,low_sun,-3.77,7.55,-11.32,0.558,0.047,6.559,0.141,551,255,44,52,45.6,0.48
2026-06-29T12:00:29,29,6108,small_rock,55.8,76.93,20.14,19.1,low_sun,-1.4,7.55,-8.96,0.922,0.475,1.734,0.27,730,198,13,10,101.3,0.35
2026-06-29T12:00:29,29,6111,lander_leg,41.24,-141.9,29.25,19.1,low_sun,1.97,7.55,-5.58,0.583,0.331,3.822,0.172,108,172,38,68,64.1,0.49
2026-06-29T12:00:29,29,6116,crater_rim,67.94,146.71,-16.6,19.1,low_sun,3.78,7.55,-3.78,0.928,0.279,4.366,0.148,929,303,26,46,71.2,0.31
2026-06-29T12:00:29,29,6121,unknown,46.2,-96.54,-11.64,19.1,low_sun,-23.8,7.55,-31.36,0.77,0.254,4.969,0.39,237,289,45,31,108.9,0.49
2026-06-29T12:00:29,29,6115,regolith_mound,71.16,-112.98,21.93,19.1,low_sun,-9.98,7.55,-17.54,0.956,0.678,3.666,0.351,190,193,21,30,90.4,0.36
2026-06-29T12:00:29,29,6123,unknown,3.98,135.94,22.42,19.1,low_sun,-25.42,7.55,-32.97,0.73,0.119,5.214,0.39,898,192,320,260,39.1,0.6
2026-06-29T12:00:29,29,6110,small_rock,86.77,171.05,4.65,19.1,low_sun,-3.71,7.55,-11.26,0.903,0.448,4.4,0.31,998,242,21,39,91.8,0.29
2026-06-29T12:00:29,29,6107,small_rock,71.76,124.31,22.23,19.1,low_sun,9.65,7.55,2.1,0.905,0.56,3.693,0.163,865,192,21,27,79.1,0.29
2026-06-29T12:00:30,30,6114,boulder,12.51,104.46,32.45,18.4,low_sun,13.43,29.33,-15.9,0.917,0.824,3.03,0.261,809,163,101,72,57.6,0.61
2026-06-29T12:00:30,30,6101,crater_floor,57.22,11.42,-11.21,18.4,low_sun,8.85,29.33,-20.47,0.941,0.177,2.972,0.349,544,287,21,33,106.7,0.41
2026-06-29T12:00:30,30,6103,lander_leg,70.18,78.41,-1.6,18.4,low_sun,29.48,29.33,0.15,0.615,0.358,5.349,0.096,735,260,32,32,68.1,0.41
2026-06-29T12:00:30,30,6105,crater_rim,68.3,96.44,21.88,18.4,low_sun,30.7,29.33,1.37,0.949,0.553,1.217,0.253,786,193,7,11,76.3,0.28
2026-06-29T12:00:30,30,6120,small_rock,85.55,32.3,13.48,18.4,low_sun,7.09,29.33,-22.24,0.914,0.078,6.276,0.219,603,217,30,44,48.6,0.37
2026-06-29T12:00:30,30,6117,crater_rim,51.63,54.9,7.34,18.4,low_sun,7.65,29.33,-21.68,0.932,0.177,3.356,0.192,668,235,27,19,68.0,0.44
2026-06-29T12:00:30,30,6111,regolith_mound,40.87,-60.55,-8.42,18.4,low_sun,21.75,29.33,-7.57,0.956,0.355,2.84,0.066,339,279,29,28,62.5,0.4
2026-06-29T12:00:30,30,6118,small_rock,42.29,141.65,7.83,18.4,low_sun,38.52,29.33,9.2,0.843,0.356,5.915,0.027,914,233,58,47,55.3,0.41
2026-06-29T12:00:30,30,6104,small_rock,61.31,97.89,-13.01,18.4,low_sun,41.08,29.33,11.75,0.93,0.575,6.988,0.084,790,293,47,74,43.1,0.37
2026-06-29T12:00:31,31,6109,crater_rim,60.83,-163.69,4.58,17.9,low_sun,3.73,15.29,-11.57,0.927,0.389,0.765,0.308,46,242,5,7,92.8,0.35
2026-06-29T12:00:31,31,6101,small_rock,99.3,21.72,-9.27,17.9,low_sun,-24.13,15.29,-39.42,0.875,0.49,3.266,0.322,573,282,13,9,44.7,0.43
2026-06-29T12:00:31,31,6102,rover_track,38.23,-45.43,2.92,17.9,low_sun,5.66,15.29,-9.63,0.923,0.478,5.203,0.209,382,247,57,50,65.8,0.4
2026-06-29T12:00:31,31,6116,equipment,82.17,138.33,-5.45,17.9,low_sun,4.59,15.29,-10.7,0.551,0.503,2.369,0.117,905,271,12,16,35.3,0.44
2026-06-29T12:00:31,31,6107,boulder,71.99,162.97,16.05,17.9,low_sun,-3.12,15.29,-18.41,0.916,0.583,0.674,0.428,975,210,3,5,94.8,0.48
2026-06-29T12:00:31,31,6118,unknown,3.25,-6.38,11.52,17.9,low_sun,12.0,15.29,-3.29,0.966,0.392,1.588,0.192,493,223,205,233,57.6,0.44
2026-06-29T12:00:31,31,6104,unknown,80.32,91.38,4.46,17.9,low_sun,-20.52,15.29,-35.81,0.907,0.205,0.582,0.346,771,243,3,3,61.9,0.45
2026-06-29T12:00:32,32,6120,small_rock,69.19,166.01,-13.06,18.7,low_sun,23.42,34.52,-11.1,0.943,0.15,0.41,0.168,984,293,3,5,98.3,0.34
2026-06-29T12:00:32,32,6111,small_rock,33.32,-138.06,-9.08,18.7,low_sun,24.92,34.52,-9.6,0.95,0.333,3.972,0.253,119,281,50,86,40.0,0.41
2026-06-29T12:00:32,32,6103,small_rock,47.47,80.16,13.33,18.7,low_sun,43.91,34.52,9.39,0.899,0.469,0.178,0.082,740,218,3,4,53.4,0.39
2026-06-29T12:00:32,32,6118,small_rock,94.52,-119.03,34.27,18.7,low_sun,29.09,34.52,-5.43,0.857,0.121,0.22,0.181,173,158,3,3,85.2,0.25
2026-06-29T12:00:32,32,6109,shadow_edge,40.76,-15.72,9.49,18.7,low_sun,11.02,34.52,-23.5,0.859,0.441,4.294,0.42,467,228,44,61,89.6,0.46
2026-06-29T12:00:32,32,6121,crater_rim,96.02,148.83,23.26,18.7,low_sun,-23.46,34.52,-57.98,0.89,0.225,4.973,0.499,935,189,21,18,51.5,0.53
2026-06-29T12:00:32,32,6116,crater_floor,46.19,102.06,-14.12,18.7,low_sun,9.91,34.52,-24.61,0.953,0.193,2.238,0.338,802,296,20,17,41.4,0.46
2026-06-29T12:00:32,32,6112,small_rock,87.67,-179.35,16.67,18.7,low_sun,24.06,34.52,-10.46,0.88,0.679,2.778,0.317,1,208,13,17,78.9,0.29
2026-06-29T12:00:33,33,6120,small_rock,89.38,149.24,-17.85,19.9,low_sun,28.34,17.22,11.12,0.864,0.822,3.243,0.153,936,306,15,18,47.5,0.3
2026-06-29T12:00:33,33,6118,boulder,96.4,154.74,-3.11,19.9,low_sun,12.0,17.22,-5.22,0.86,0.307,4.022,0.047,952,264,17,14,55.8,0.38
2026-06-29T12:00:33,33,6114,rover_track,54.69,31.72,-4.71,19.9,low_sun,10.56,17.22,-6.66,0.916,0.081,0.986,0.034,602,269,7,13,91.9,0.36
2026-06-29T12:00:34,34,6105,small_rock,63.11,-166.1,-15.65,20.3,direct_sun,51.48,86.63,-35.14,0.847,0.401,5.261,0.424,39,300,35,41,86.9,0.47
2026-06-29T12:00:34,34,6110,regolith_mound,62.47,-50.21,14.21,20.3,direct_sun,79.54,86.63,-7.09,0.924,0.462,1.282,0.079,369,215,8,13,97.0,0.34
2026-06-29T12:00:34,34,6122,small_rock,40.81,-96.17,-2.73,20.3,direct_sun,82.56,86.63,-4.07,0.912,0.519,5.403,0.035,238,263,55,30,72.0,0.38
2026-06-29T12:00:34,34,6119,rover_track,38.75,113.65,9.57,20.3,direct_sun,64.37,86.63,-22.26,0.881,0.8,2.703,0.259,835,228,29,27,108.1,0.47
2026-06-29T12:00:34,34,6117,crater_floor,29.98,14.23,-7.56,20.3,direct_sun,57.78,86.63,-28.85,0.975,0.49,0.894,0.204,552,277,12,21,89.4,0.53
2026-06-29T12:00:34,34,6116,equipment,103.47,17.4,-8.39,20.3,direct_sun,83.42,86.63,-3.2,0.627,0.506,5.712,0.291,561,279,23,35,42.0,0.33
2026-06-29T12:00:34,34,6102,shadow_edge,30.4,-44.98,16.28,20.3,direct_sun,-5.16,86.63,-91.79,0.913,0.718,1.481,1,384,209,20,21,75.8,0.82
2026-06-29T12:00:35,35,6103,rover_track,65.79,-91.38,-1.64,19.7,low_sun,-47.59,2.07,-49.65,0.916,0.082,4.632,0.503,252,260,29,23,40.9,0.55
2026-06-29T12:00:35,35,6102,crater_rim,9.49,-53.23,19.23,19.7,low_sun,19.09,2.07,17.02,0.874,0.345,4.077,0.095,360,201,180,183,42.7,0.52
2026-06-29T12:00:35,35,6101,unknown,52.03,-142.94,-3.07,19.7,low_sun,-2.22,2.07,-4.28,0.784,0.657,1.398,0.211,105,264,11,8,65.4,0.34
2026-06-29T12:00:36,36,6113,shadow_edge,67.94,-135.64,-3.28,19.0,low_sun,-16.89,20.62,-37.51,0.925,0.416,1.181,0.679,126,265,7,4,85.6,0.45
2026-06-29T12:00:36,36,6111,lander_leg,15.46,-104.05,32.53,19.0,low_sun,20.42,20.62,-0.2,0.62,0.282,6.171,0.083,216,163,167,260,39.7,0.53
2026-06-29T12:00:36,36,6110,crater_floor,103.4,71.19,-7.58,19.0,low_sun,0.32,20.62,-20.29,0.941,0.309,0.789,0.049,714,277,3,3,77.3,0.33
2026-06-29T12:00:36,36,6118,equipment,100.8,-46.38,-3.79,19.0,low_sun,4.36,20.62,-16.26,0.811,0.339,2.873,0.426,380,266,11,17,52.3,0.4
2026-06-29T12:00:36,36,6103,equipment,34.09,97.2,30.88,19.0,low_sun,28.27,20.62,7.65,0.727,0.238,4.93,0.041,788,168,60,60,84.2,0.54
2026-06-29T12:00:36,36,6122,regolith_mound,102.71,-29.78,8.02,19.0,low_sun,7.68,20.62,-12.93,0.972,0.351,3.466,0.261,427,233,14,7,44.4,0.27
2026-06-29T12:00:36,36,6117,crater_rim,24.03,-27.02,-15.31,19.0,low_sun,24.24,20.62,3.62,0.953,0.249,5.789,0.071,435,299,101,182,108.4,0.41
2026-06-29T12:00:37,37,6103,crater_rim,70.45,119.17,29.75,16.6,low_sun,24.89,27.77,-2.88,0.88,0.804,3.468,0.206,850,171,20,30,66.7,0.29
2026-06-29T12:00:37,37,6116,small_rock,95.95,-107.48,4.7,16.6,low_sun,6.83,27.77,-20.94,0.907,0.568,2.909,0.448,206,242,12,11,47.0,0.32
2026-06-29T12:00:37,37,6123,crater_rim,26.89,99.69,0.21,16.6,low_sun,26.87,27.77,-0.91,0.948,0.37,6.429,0.062,795,255,100,127,82.0,0.39
2026-06-29T12:00:37,37,6122,regolith_mound,15.07,-5.32,11.13,16.6,low_sun,30.31,27.77,2.54,0.956,0.562,2.019,0.142,496,224,56,72,76.9,0.42
2026-06-29T12:00:37,37,6117,crater_floor,70.49,-147.76,16.37,16.6,low_sun,18.86,27.77,-8.91,0.881,0.131,1.393,0.13,91,209,8,7,51.0,0.33
2026-06-29T12:00:37,37,6109,crater_floor,106.42,118.69,26.83,16.6,low_sun,-2.82,27.77,-30.59,0.973,0.534,2.048,0.529,849,179,8,13,105.2,0.34
2026-06-29T12:00:37,37,6101,unknown,41.81,-118.58,14.19,16.6,low_sun,4.51,27.77,-23.26,0.716,0.312,1.527,0.354,174,215,15,27,77.3,0.46
2026-06-29T12:00:37,37,6119,unknown,97.16,92.21,-4.51,16.6,low_sun,-5.02,27.77,-32.79,0.972,0.106,4.129,0.464,774,268,17,12,48.1,0.38
2026-06-29T12:00:37,37,6104,shadow_edge,32.14,76.96,-6.79,16.6,low_sun,-8.34,27.77,-36.12,0.913,0.336,0.958,0.459,730,275,12,16,47.8,0.55
2026-06-29T12:00:37,37,6115,small_rock,67.09,-70.31,21.52,16.6,low_sun,21.66,27.77,-6.11,0.861,0.387,1.278,0.205,312,194,8,8,61.3,0.32
2026-06-29T12:00:38,38,6112,boulder,77.76,-26.82,-14.86,19.0,low_sun,-22.38,-12.09,-10.29,0.947,0.389,4.214,0.292,435,298,22,35,43.3,0.43
2026-06-29T12:00:38,38,6106,crater_rim,90.18,72.69,32.17,19.0,low_sun,-24.47,-12.09,-12.38,0.866,0.062,2.466,0.09,718,164,11,12,74.9,0.31
2026-06-29T12:00:38,38,6123,rover_track,14.7,-86.63,10.94,19.0,low_sun,-34.95,-12.09,-22.86,0.954,0.149,4.419,0.231,265,224,126,165,91.2,0.53
2026-06-29T12:00:38,38,6109,regolith_mound,2.96,-130.67,29.52,19.0,low_sun,-43.34,-12.09,-31.25,0.96,0.337,1.996,0.339,140,172,283,216,43.0,0.59
2026-06-29T12:00:38,38,6122,small_rock,2.88,-17.9,-0.14,19.0,low_sun,-20.77,-12.09,-8.68,0.944,0.329,2.164,0.125,461,256,315,215,102.9,0.48
2026-06-29T12:00:38,38,6115,boulder,47.59,39.55,31.51,19.0,low_sun,-11.49,-12.09,0.6,0.92,0.633,1.186,0.04,624,166,10,5,84.6,0.46
2026-06-29T12:00:38,38,6116,rover_track,96.51,-46.63,25.12,19.0,low_sun,-41.08,-12.09,-28.99,0.927,0.716,1.647,0.455,379,184,7,10,89.2,0.36
2026-06-29T12:00:38,38,6118,small_rock,99.86,-88.46,12.12,19.0,low_sun,-14.09,-12.09,-2.01,0.901,0.371,3.198,0.081,260,221,13,14,62.6,0.25
2026-06-29T12:00:39,39,6108,boulder,71.8,118.23,6.36,20.2,direct_sun,29.71,100.47,-70.76,0.877,0.171,0.617,0.784,848,237,3,3,108.2,0.75
2026-06-29T12:00:39,39,6115,boulder,96.89,157.69,11.3,20.2,direct_sun,61.65,100.47,-38.82,0.894,0.107,2.78,0.44,960,223,12,21,44.0,0.54
2026-06-29T12:00:39,39,6112,regolith_mound,24.85,63.31,-8.06,20.2,direct_sun,55.71,100.47,-44.76,0.925,0.231,2.426,0.551,692,278,41,72,74.4,0.6
2026-06-29T12:00:39,39,6121,regolith_mound,32.19,72.71,-4.64,20.2,direct_sun,73.34,100.47,-27.13,0.919,0.124,5.534,0.193,718,269,72,85,95.9,0.52
2026-06-29T12:00:39,39,6110,crater_floor,79.03,-36.47,-3.02,20.2,direct_sun,81.14,100.47,-19.33,0.918,0.341,0.191,0.247,408,264,3,3,105.8,0.36
2026-06-29T12:00:39,39,6107,shadow_edge,86.5,-10.77,16.76,20.2,direct_sun,72.37,100.47,-28.1,0.911,0.661,1.534,0.332,481,208,7,10,49.1,0.39
2026-06-29T12:00:39,39,6111,boulder,10.8,134.81,13.32,20.2,direct_sun,62.41,100.47,-38.06,0.896,0.283,4.13,0.412,895,218,160,101,72.3,0.73
2026-06-29T12:00:39,39,6101,crater_rim,108.96,131.79,32.53,20.2,direct_sun,75.32,100.47,-25.15,0.865,0.18,3.372,0.306,886,163,13,19,91.5,0.33
2026-06-29T12:00:39,39,6105,shadow_edge,97.67,160.59,23.86,20.2,direct_sun,47.56,100.47,-52.9,0.86,0.723,1.385,0.401,968,188,5,3,83.6,0.5
2026-06-29T12:00:40,40,6122,equipment,15.78,-151.02,0.42,17.5,low_sun,-13.39,10.7,-24.09,0.654,0.037,1.19,0.211,82,254,31,46,61.4,0.66
2026-06-29T12:00:40,40,6107,small_rock,44.04,136.19,2.58,17.5,low_sun,0.27,10.7,-10.43,0.93,0.4,2.561,0.22,899,248,24,18,100.3,0.39
2026-06-29T12:00:40,40,6108,crater_floor,60.76,87.51,34.04,17.5,low_sun,22.14,10.7,11.44,0.903,0.715,4.768,0.137,760,159,32,41,91.7,0.37
2026-06-29T12:00:40,40,6110,boulder,14.77,71.34,-6.29,17.5,low_sun,-42.14,10.7,-52.84,0.955,0.31,4.21,0.625,714,273,119,184,44.0,0.79
2026-06-29T12:00:40,40,6123,crater_floor,15.79,-1.38,12.32,17.5,low_sun,-19.96,10.7,-30.66,0.961,0.092,2.447,0.221,508,220,65,121,64.0,0.57
2026-06-29T12:00:41,41,6110,small_rock,54.87,-7.91,-15.05,18.9,low_sun,20.67,19.27,1.41,0.856,0.383,3.36,0.172,489,298,25,28,48.2,0.32
2026-06-29T12:00:41,41,6111,small_rock,89.16,40.38,19.72,18.9,low_sun,-15.94,19.27,-35.21,0.927,0.209,0.052,0.424,626,199,3,3,53.2,0.42
2026-06-29T12:00:41,41,6106,small_rock,29.12,-142.67,14.05,18.9,low_sun,-19.29,19.27,-38.56,0.842,0.444,1.718,0.592,106,216,24,36,38.4,0.55
2026-06-29T12:00:41,41,6116,crater_floor,47.25,108.42,-5.45,18.9,low_sun,8.15,19.27,-11.11,0.919,0.343,0.47,0.212,820,271,4,4,56.5,0.39
2026-06-29T12:00:41,41,6108,boulder,87.97,-72.85,17.29,18.9,low_sun,9.17,19.27,-10.1,0.91,0.517,2.262,0.328,304,206,10,9,41.9,0.4
2026-06-29T12:00:41,41,6103,equipment,7.03,-11.1,3.13,18.9,low_sun,-0.92,19.27,-20.18,0.769,0.412,2.052,0.28,480,247,122,88,70.4,0.65
2026-06-29T12:00:41,41,6114,boulder,67.05,-85.09,-12.46,18.9,low_sun,2.37,19.27,-16.9,0.948,0.451,3.621,0.36,269,291,22,13,41.1,0.48
2026-06-29T12:00:42,42,6121,regolith_mound,3.12,96.87,13.31,18.1,low_sun,9.68,17.75,-8.07,0.927,0.472,0.245,0.247,787,218,32,47,45.3,0.47
2026-06-29T12:00:42,42,6108,shadow_edge,98.51,62.69,-13.55,18.1,low_sun,-38.29,17.75,-56.04,0.887,0.27,0.288,0.716,690,294,3,3,76.3,0.49
2026-06-29T12:00:42,42,6107,equipment,28.26,115.59,-8.52,18.1,low_sun,-35.67,17.75,-53.42,0.716,0.41,3.33,0.706,840,280,49,43,75.4,0.75
2026-06-29T12:00:42,42,6111,crater_floor,41.84,-173.85,-10.9,18.1,low_sun,1.36,17.75,-16.39,0.935,0.411,3.048,0.244,17,286,30,44,43.4,0.43
2026-06-29T12:00:42,42,6116,small_rock,44.62,-103.09,29.24,18.1,low_sun,5.5,17.75,-12.25,0.887,0.319,3.724,0.334,218,172,35,46,68.2,0.39
2026-06-29T12:00:42,42,6102,small_rock,26.22,-136.65,26.5,18.1,low_sun,3.0,17.75,-14.75,0.857,0.588,3.558,0.366,123,180,56,76,55.3,0.44
2026-06-29T12:00:43,43,6105,rover_track,99.69,81.61,0.6,18.9,low_sun,10.44,25.52,-15.08,0.878,0.597,1.622,0.234,744,254,6,3,78.7,0.29
2026-06-29T12:00:43,43,6116,small_rock,13.42,159.7,-8.41,18.9,low_sun,-0.97,25.52,-26.48,0.85,0.497,2.749,0.348,966,279,86,60,60.7,0.54
2026-06-29T12:00:43,43,6123,shadow_edge,108.11,176.96,-9.41,18.9,low_sun,-5.39,25.52,-30.91,0.939,0.111,1.167,0.492,1015,282,4,5,75.2,0.34
2026-06-29T12:00:43,43,6108,rover_track,45.12,-156.88,18.28,18.9,low_sun,-15.19,25.52,-40.71,0.875,0.374,0.38,0.522,65,204,3,4,106.7,0.54
2026-06-29T12:00:43,43,6107,small_rock,64.28,17.09,6.81,18.9,low_sun,11.19,25.52,-14.32,0.939,0.434,4.777,0.149,560,236,31,20,66.1,0.38
2026-06-29T12:00:43,43,6111,rover_track,82.8,1.95,27.37,18.9,low_sun,22.49,25.52,-3.03,0.953,0.423,1.063,0.119,517,178,5,8,95.2,0.27
2026-06-29T12:00:43,43,6112,shadow_edge,93.46,93.64,21.0,18.9,low_sun,-8.22,25.52,-33.73,0.928,0.064,1.239,0.499,778,196,5,3,42.9,0.39
2026-06-29T12:00:43,43,6120,crater_floor,64.42,-44.11,31.39,18.9,low_sun,36.89,25.52,11.38,0.964,0.599,0.924,0.002,386,166,6,10,48.5,0.37
2026-06-29T12:00:44,44,6104,regolith_mound,55.3,17.43,11.01,19.7,low_sun,-36.46,-6.08,-30.38,0.946,0.794,1.511,0.613,561,224,11,8,61.3,0.44
