timestamp,mission_elapsed_s,track_id,target_class,x_m,y_m,z_m,range_m,azimuth_deg,elevation_deg,bbox_length_m,bbox_width_m,bbox_height_m,point_count,mean_intensity,return_strength,surface_slope_deg,regolith_dust_backscatter,shadow_fraction,roughness_index,hazard_score,confidence
2026-06-29T12:00:17,17,5110,crater_rim,10.61,-21.45,12.5,27.0,-63.68,27.58,17.17,3.99,1.41,3066,108.8,0.404,12.9,0.153,0.161,0.433,0.52,0.99
2026-06-29T12:00:17,17,5101,unknown,-88.03,98.98,-26.82,135.15,131.65,-11.45,2.33,0.21,1.19,3,2.0,0.024,11.2,0.153,0.565,0.532,0.348,0.31
2026-06-29T12:00:18,18,5105,crater_rim,-8.44,16.12,-1.98,18.31,117.64,-6.2,14.66,2.44,0.36,2547,2.3,0,19.4,0.271,0.223,0.291,0.455,0.99
2026-06-29T12:00:18,18,5110,boulder,28.55,-7.73,1.0,29.6,-15.15,1.94,0.6,2.35,0.63,59,92.0,0.373,1.4,0.271,0.195,0.218,0.306,0.45
2026-06-29T12:00:18,18,5117,crater_rim,14.85,-11.84,-2.81,19.2,-38.57,-8.43,8.56,1.03,1.07,573,81.9,0.366,11.6,0.271,0.499,0.18,0.4,0.75
2026-06-29T12:00:18,18,5107,rover_track,13.24,42.57,-14.28,46.81,72.72,-17.76,11.13,0.56,0.07,110,107.2,0.433,15.0,0.271,0.064,0.209,0.194,0.52
2026-06-29T12:00:18,18,5108,boulder,-4.21,115.75,-31.92,120.14,92.08,-15.41,0.72,1.02,1.45,34,91.2,0.297,1.2,0.271,0.067,0.629,0.5,0.44
2026-06-29T12:00:18,18,5115,unknown,7.9,46.82,12.55,49.11,80.42,14.81,2.04,2.57,1.33,80,69.4,0.274,30.4,0.271,0.2,0.469,0.483,0.44
2026-06-29T12:00:18,18,5114,shadow_edge,15.62,-17.58,11.88,26.35,-48.38,26.81,1.44,0.64,0.18,16,89.7,0.39,24.3,0.271,0.476,0.253,0.289,0.39
2026-06-29T12:00:18,18,5113,small_rock,50.43,45.34,-13.7,69.18,41.96,-11.42,0.49,0.1,0.35,3,51.8,0.231,11.6,0.271,0.237,0.226,0.191,0.38
2026-06-29T12:00:18,18,5124,regolith_mound,10.84,52.55,20.01,57.27,78.34,20.46,3.75,2.53,0.29,153,45.3,0.145,9.0,0.271,0.267,0.402,0.229,0.45
2026-06-29T12:00:18,18,5109,rover_track,-127.37,58.32,-5.47,140.2,155.4,-2.24,6.24,0.59,0.07,31,43.5,0.191,17.5,0.271,0.185,0.461,0.302,0.4
2026-06-29T12:00:18,18,5103,equipment,79.19,-129.07,-45.72,158.18,-58.47,-16.8,0.38,0.28,0.58,14,0,0.001,12.1,0.271,0.535,0.495,0.303,0.29
2026-06-29T12:00:18,18,5118,lander_leg,-2.25,-7.32,2.22,7.98,-107.09,16.12,0.21,0.41,2.54,9,24.5,0.148,17.7,0.271,0.046,0.468,0.46,0.39
2026-06-29T12:00:19,19,5104,small_rock,-20.65,-23.92,-6.31,32.23,-130.81,-11.3,0.5,0.41,0.15,3,58.6,0.234,7.5,0.025,0.307,0.26,0.158,0.42
2026-06-29T12:00:19,19,5121,crater_rim,36.12,100.27,61.46,123.03,70.19,29.97,15.76,0.91,0.69,102,97.9,0.401,23.7,0.025,0.494,0.405,0.549,0.5
2026-06-29T12:00:19,19,5123,crater_rim,-10.05,-8.46,1.21,13.19,-139.94,5.26,16.21,3.8,1.62,5000,79.4,0.324,2.7,0.025,0.328,0.378,0.434,0.99
2026-06-29T12:00:19,19,5122,crater_rim,14.2,-10.32,10.42,20.42,-36.02,30.69,3.27,0.86,0.58,199,34.1,0.118,15.7,0.025,0.231,0.324,0.451,0.54
2026-06-29T12:00:19,19,5125,lander_leg,113.88,30.54,38.19,123.94,15.01,17.95,0.21,0.6,1.6,3,103.6,0.34,19.0,0.025,0.017,0.417,0.394,0.49
2026-06-29T12:00:19,19,5119,small_rock,49.82,73.44,31.04,94.02,55.85,19.28,0.41,0.15,0.09,3,28.9,0.06,0,0.025,0.044,0.036,0.018,0.42
2026-06-29T12:00:19,19,5109,small_rock,57.62,-94.32,30.35,114.62,-58.58,15.36,0.41,0.17,0.07,3,85.1,0.346,0,0.025,0.273,0.1,0.039,0.45
2026-06-29T12:00:19,19,5110,boulder,52.13,-63.26,24.96,85.69,-50.51,16.93,1.84,0.73,1.1,13,75.7,0.338,5.0,0.025,0.517,0.27,0.382,0.42
2026-06-29T12:00:19,19,5108,boulder,-2.08,69.12,33.06,76.65,91.72,25.55,3.01,2.94,2.18,107,88.0,0.345,13.1,0.025,0.222,0.18,0.482,0.53
2026-06-29T12:00:19,19,5118,unknown,66.89,-134.61,47.51,157.65,-63.58,17.54,0.68,1.73,1.35,23,99.0,0.429,0,0.025,0.189,0.332,0.2,0.5
2026-06-29T12:00:19,19,5116,unknown,39.05,68.49,-0.11,78.85,60.31,-0.08,0.43,2.63,0.27,3,2.3,0.034,24.5,0.025,0.306,0.443,0.362,0.38
2026-06-29T12:00:19,19,5124,crater_rim,34.17,78.3,35.17,92.39,66.42,22.38,14.31,4.12,1.48,543,47.6,0.213,19.5,0.025,0.297,0.471,0.589,0.78
2026-06-29T12:00:20,20,5115,rover_track,4.53,11.05,1.73,12.07,67.71,8.23,10.6,0.73,0.07,992,86.0,0.351,18.2,0.172,0.271,0.437,0.299,0.99
2026-06-29T12:00:20,20,5108,boulder,-13.18,3.33,0.12,13.59,165.81,0.49,1.59,1.04,1.47,187,100.3,0.471,5.8,0.172,0.631,0.341,0.436,0.52
2026-06-29T12:00:20,20,5120,crater_floor,-51.2,-115.76,8.16,126.84,-113.86,3.69,15.24,5.24,0.35,446,60.2,0.268,14.0,0.172,0.345,0.415,0.276,0.69
2026-06-29T12:00:20,20,5123,small_rock,-22.91,17.91,8.81,30.39,141.99,16.86,0.3,0.25,0.27,8,71.4,0.308,3.8,0.172,0.207,0.222,0.124,0.42
2026-06-29T12:00:20,20,5121,crater_floor,68.56,-40.98,5.5,80.06,-30.87,3.94,16.5,9.23,0.27,1561,0,0,20.5,0.172,0.562,0.659,0.407,0.99
2026-06-29T12:00:20,20,5109,boulder,-49.93,-29.65,-4.84,58.27,-149.3,-4.76,1.34,2.49,0.9,40,33.8,0.08,30.9,0.172,0.314,0.233,0.559,0.38
2026-06-29T12:00:20,20,5107,small_rock,-15.58,-111.27,42.17,120.01,-97.97,20.58,0.07,0.25,0.28,27,94.9,0.378,29.5,0.172,0.343,0.108,0.284,0.43
2026-06-29T12:00:21,21,5110,boulder,-123.4,67.78,74.29,159.19,151.22,27.82,2.74,1.3,1.41,24,41.3,0.157,11.1,0.274,0.462,0.368,0.483,0.34
2026-06-29T12:00:21,21,5113,lander_leg,11.83,-1.96,4.78,12.91,-9.38,21.73,0.38,0.37,1.86,15,134.0,0.482,12.8,0.274,0.42,0.138,0.264,0.41
2026-06-29T12:00:21,21,5112,lander_leg,21.74,-33.57,1.17,40.01,-57.08,1.67,0.36,0.69,3.0,28,134.6,0.5,5.2,0.274,0.118,0.327,0.342,0.47
2026-06-29T12:00:21,21,5121,regolith_mound,82.9,120.03,57.04,156.63,55.37,21.36,3.25,1.72,0.58,36,44.0,0.18,25.0,0.274,0.121,0.499,0.405,0.41
2026-06-29T12:00:21,21,5122,small_rock,-127.55,-19.87,79.77,151.75,-171.14,31.71,0.11,0.15,0.09,25,0,0.022,4.7,0.274,0.334,0.338,0.161,0.33
2026-06-29T12:00:21,21,5108,small_rock,19.31,38.65,12.37,44.94,63.45,15.97,0.48,0.11,0.25,3,142.4,0.548,16.5,0.274,0.249,0.115,0.184,0.44
2026-06-29T12:00:21,21,5109,shadow_edge,111.29,-35.52,34.24,121.74,-17.7,16.34,6.49,1.5,0.19,73,31.0,0.079,0.4,0.274,0.586,0.137,0.063,0.34
2026-06-29T12:00:21,21,5116,boulder,-57.21,62.38,-24.96,88.25,132.53,-16.43,0.93,2.08,1.94,26,56.5,0.233,2.0,0.274,0.172,0.406,0.459,0.4
2026-06-29T12:00:21,21,5119,crater_rim,57.62,28.75,-16.11,66.38,26.52,-14.04,15.99,4.27,0.91,841,45.4,0.126,0,0.274,0.371,0.203,0.308,0.89
2026-06-29T12:00:22,22,5102,small_rock,-118.65,-47.15,-20.48,129.31,-158.33,-9.11,0.21,0.4,0.11,3,65.8,0.315,19.5,0.133,0.398,0.416,0.305,0.4
2026-06-29T12:00:22,22,5111,rover_track,-32.29,-111.13,41.55,122.96,-106.2,19.75,2.14,0.15,0.03,3,60.2,0.216,18.4,0.133,0.301,0.286,0.245,0.4
2026-06-29T12:00:22,22,5104,crater_rim,-78.32,53.42,8.72,95.2,145.7,5.25,6.62,4.33,0.89,227,98.6,0.319,36.4,0.133,0.242,0.395,0.657,0.58
2026-06-29T12:00:22,22,5118,crater_floor,108.39,12.25,55.19,122.24,6.45,26.84,10.48,3.67,0.19,222,137.6,0.516,12.6,0.133,0.029,0.337,0.228,0.65
2026-06-29T12:00:22,22,5109,small_rock,-92.33,83.2,-11.66,124.83,137.97,-5.36,0.33,0.15,0.12,23,94.0,0.409,7.2,0.133,0.113,0.089,0.094,0.48
2026-06-29T12:00:22,22,5121,small_rock,49.5,20.15,20.38,57.2,22.16,20.87,0.1,0.17,0.31,3,7.4,0.048,4.0,0.133,0.55,0.468,0.214,0.32
2026-06-29T12:00:22,22,5123,crater_rim,49.04,-123.82,37.59,138.38,-68.39,15.76,11.11,4.21,1.04,236,93.9,0.387,10.1,0.133,0.551,0.205,0.396,0.55
2026-06-29T12:00:22,22,5116,shadow_edge,60.9,-7.75,0.37,61.39,-7.25,0.35,2.48,0.6,0.12,42,113.7,0.409,13.0,0.133,0.283,0.447,0.265,0.47
2026-06-29T12:00:22,22,5124,crater_floor,12.8,-13.48,-1.74,18.67,-46.5,-5.35,15.47,4.9,0.02,5000,149.2,0.635,0,0.133,0.327,0.362,0.128,0.99
2026-06-29T12:00:22,22,5122,crater_rim,15.7,22.52,15.2,31.38,55.12,28.98,5.7,1.76,1.51,361,87.8,0.323,24.3,0.133,0.706,0.073,0.489,0.6
2026-06-29T12:00:22,22,5113,small_rock,-12.4,103.8,-25.08,107.5,96.81,-13.49,0.18,0.4,0.31,8,58.5,0.24,4.2,0.133,0.055,0.367,0.181,0.44
2026-06-29T12:00:23,23,5122,shadow_edge,-43.78,1.76,9.11,44.76,177.69,11.75,7.03,1.47,0.18,250,73.1,0.311,28.6,0.062,0.458,0.282,0.332,0.57
2026-06-29T12:00:23,23,5125,small_rock,-38.57,16.38,-9.94,43.06,156.98,-13.34,0.47,0.28,0.35,25,36.3,0.117,24.7,0.062,0.342,0.408,0.356,0.4
2026-06-29T12:00:23,23,5109,unknown,-76.14,76.22,54.6,120.79,134.97,26.88,0.79,0.16,1.03,16,50.0,0.224,3.3,0.062,0.646,0.337,0.209,0.37
2026-06-29T12:00:23,23,5116,rover_track,-21.36,16.17,-0.34,26.79,142.86,-0.72,8.89,0.32,0.01,131,67.3,0.271,0,0.062,0.173,0.257,0.091,0.53
2026-06-29T12:00:23,23,5111,boulder,-40.67,-41.27,-7.21,58.39,-134.58,-7.09,3.64,1.78,0.78,107,85.7,0.299,2.8,0.062,0.029,0.244,0.335,0.54
2026-06-29T12:00:23,23,5121,crater_rim,24.89,49.16,11.9,56.37,63.14,12.19,5.67,3.46,0.65,354,108.4,0.383,11.3,0.062,0.187,0.495,0.481,0.7
2026-06-29T12:00:24,24,5116,rover_track,-30.17,35.06,13.45,48.17,130.71,16.21,6.19,0.31,0.01,25,8.2,0.053,0,0.225,0.52,0.116,0.041,0.32
2026-06-29T12:00:24,24,5115,boulder,18.55,-88.32,33.51,96.26,-78.14,20.37,1.72,0.81,0.74,3,63.5,0.195,3.9,0.225,0.33,0.543,0.447,0.37
2026-06-29T12:00:24,24,5107,regolith_mound,4.52,14.72,5.44,16.33,72.92,19.45,1.21,1.85,0.42,186,79.3,0.29,3.0,0.225,0.324,0.072,0.075,0.51
2026-06-29T12:00:24,24,5124,shadow_edge,-26.98,-86.66,-23.52,93.76,-107.29,-14.53,6.23,1.06,0.18,55,32.1,0.12,14.2,0.225,0.26,0.282,0.22,0.39
2026-06-29T12:00:24,24,5114,crater_rim,69.03,-28.93,49.66,89.82,-22.74,33.56,4.52,3.36,1.61,142,8.2,0,15.7,0.225,0.431,0.364,0.53,0.4
2026-06-29T12:00:24,24,5102,shadow_edge,7.92,8.22,7.7,13.77,46.1,34.02,1.91,0.3,0.04,63,98.1,0.437,21.6,0.225,0.58,0.631,0.391,0.42
2026-06-29T12:00:24,24,5103,regolith_mound,-2.01,-27.04,17.37,32.2,-94.25,32.64,3.38,1.12,0.21,138,152.4,0.617,2.3,0.225,0.278,0.417,0.177,0.56
2026-06-29T12:00:24,24,5109,small_rock,78.12,-21.86,-23.26,84.39,-15.63,-16.0,0.23,0.28,0.31,3,93.6,0.338,1.1,0.225,0.024,0.054,0.047,0.44
2026-06-29T12:00:25,25,5108,small_rock,-66.2,-25.38,5.73,71.13,-159.02,4.62,0.26,0.22,0.31,25,42.9,0.245,0,0.066,0.024,0.073,0.045,0.47
2026-06-29T12:00:25,25,5116,crater_floor,7.11,24.12,-4.16,25.48,73.57,-9.4,15.9,8.78,0.33,5000,56.5,0.204,0,0.066,0.208,0.123,0.064,0.99
2026-06-29T12:00:25,25,5111,lander_leg,-64.42,-60.42,-1.81,88.34,-136.84,-1.18,0.3,0.55,1.38,3,56.9,0.244,12.5,0.066,0.238,0.464,0.345,0.43
2026-06-29T12:00:25,25,5109,crater_floor,-67.58,-19.11,22.21,73.66,-164.21,17.55,4.26,3.84,0.12,226,100.3,0.378,9.5,0.066,0.151,0.333,0.198,0.62
2026-06-29T12:00:25,25,5120,regolith_mound,-22.3,21.9,17.78,35.96,135.52,29.63,3.58,1.63,0.94,196,60.4,0.189,26.2,0.066,0.241,0.22,0.34,0.54
2026-06-29T12:00:25,25,5103,small_rock,-23.61,-86.65,8.16,90.18,-105.24,5.19,0.07,0.08,0.22,3,29.5,0.132,30.8,0.066,0.821,0.253,0.342,0.31
2026-06-29T12:00:25,25,5124,crater_rim,14.11,-110.61,60.21,126.72,-82.73,28.37,6.59,1.27,0.83,62,41.7,0.177,16.9,0.066,0.234,0.336,0.481,0.45
2026-06-29T12:00:25,25,5102,small_rock,-66.1,28.77,-5.03,72.27,156.48,-3.99,0.3,0.08,0.05,3,33.2,0.044,3.7,0.066,0.253,0.359,0.158,0.38
2026-06-29T12:00:25,25,5125,crater_rim,90.29,-41.57,52.58,112.45,-24.72,27.88,13.15,2.71,0.44,250,79.8,0.357,20.6,0.066,0.448,0.308,0.476,0.58
2026-06-29T12:00:25,25,5114,shadow_edge,-23.46,16.4,-7.82,29.67,145.03,-15.28,7.77,1.72,0.08,570,85.3,0.362,8.1,0.066,0.51,0.219,0.145,0.79
2026-06-29T12:00:26,26,5125,crater_floor,-86.59,73.85,24.89,116.49,139.54,12.34,5.84,6.73,0.2,264,82.4,0.356,26.1,0.017,0.487,0.374,0.346,0.6
2026-06-29T12:00:26,26,5121,boulder,-30.14,5.44,3.36,30.81,169.77,6.26,0.81,1.2,0.95,19,56.5,0.223,29.9,0.017,0.692,0.441,0.627,0.37
2026-06-29T12:00:26,26,5123,crater_rim,-6.69,-97.8,60.69,115.29,-93.91,31.76,13.97,4.09,1.75,378,16.0,0.088,19.2,0.017,0.348,0.088,0.47,0.64
2026-06-29T12:00:26,26,5115,unknown,-16.63,-107.77,-2.66,109.08,-98.77,-1.4,1.36,0.93,1.73,11,0,0.065,1.6,0.017,0.284,0.502,0.296,0.4
2026-06-29T12:00:26,26,5106,shadow_edge,4.41,3.91,0.83,5.96,41.54,8.02,2.1,0.53,0.05,404,100.0,0.379,0.8,0.017,0.402,0.44,0.164,0.71
2026-06-29T12:00:26,26,5103,small_rock,110.94,-40.61,51.37,128.82,-20.1,23.5,0.24,0.2,0.07,3,67.9,0.223,14.6,0.017,0.469,0.431,0.269,0.4
2026-06-29T12:00:26,26,5108,rover_track,50.56,102.7,-19.16,116.06,63.79,-9.5,6.58,0.44,0.07,13,107.0,0.449,0,0.017,0.014,0.15,0.057,0.52
2026-06-29T12:00:27,27,5112,shadow_edge,-29.1,-4.89,6.02,30.11,-170.45,11.53,8.37,1.92,0.14,658,92.7,0.368,25.5,0.057,0.551,0.531,0.393,0.84
2026-06-29T12:00:27,27,5120,unknown,19.56,3.91,-2.66,20.12,11.3,-7.6,1.28,2.21,0.46,188,67.8,0.245,16.2,0.057,0.116,0.428,0.305,0.57
2026-06-29T12:00:27,27,5105,regolith_mound,-88.2,24.74,34.08,97.73,164.33,20.41,1.19,2.17,0.16,8,40.5,0.225,0,0.057,0.126,0.415,0.155,0.44
2026-06-29T12:00:27,27,5124,crater_floor,-30.14,17.05,-2.28,34.7,150.51,-3.77,14.27,14.13,0.35,5000,94.5,0.394,8.8,0.057,0.087,0.27,0.185,0.99
2026-06-29T12:00:28,28,5109,boulder,48.92,-135.7,-43.35,150.63,-70.18,-16.73,2.31,2.26,1.49,37,51.5,0.202,5.1,0.087,0.232,0.435,0.465,0.44
2026-06-29T12:00:28,28,5102,regolith_mound,-98.29,52.14,62.03,127.39,152.06,29.14,0.56,1.91,0.66,3,123.1,0.468,30.9,0.087,0.045,0.397,0.421,0.5
2026-06-29T12:00:28,28,5104,rover_track,62.3,-38.05,43.01,84.73,-31.42,30.5,11.83,0.72,0.07,58,99.5,0.354,18.6,0.087,0.066,0.346,0.27,0.51
2026-06-29T12:00:28,28,5118,regolith_mound,151.49,23.14,44.04,159.45,8.69,16.03,0.89,0.65,0.64,5,7.7,0.042,18.3,0.087,0.065,0.41,0.326,0.4
2026-06-29T12:00:28,28,5122,crater_rim,64.16,-0.84,39.56,75.38,-0.75,31.65,15.21,1.77,1.21,339,68.8,0.268,14.3,0.087,0.136,0.417,0.513,0.67
2026-06-29T12:00:28,28,5120,small_rock,64.04,-5.04,23.31,68.33,-4.5,19.94,0.17,0.16,0.34,3,63.7,0.295,12.6,0.087,0.357,0.248,0.206,0.41
2026-06-29T12:00:28,28,5123,crater_floor,-4.8,7.52,-1.45,9.04,122.58,-9.22,16.65,5.49,0.38,5000,89.8,0.36,13.2,0.087,0.381,0.282,0.226,0.99
2026-06-29T12:00:29,29,5108,crater_floor,-13.87,28.2,15.11,34.87,116.19,25.67,24.41,8.1,0.25,5000,76.3,0.33,5.9,0.119,0.177,0.562,0.259,0.99
2026-06-29T12:00:29,29,5111,rover_track,27.08,33.65,10.38,44.42,51.18,13.52,6.76,0.62,0.03,70,116.6,0.477,6.8,0.119,0.103,0.692,0.297,0.53
2026-06-29T12:00:29,29,5120,small_rock,48.96,-48.91,2.0,69.23,-44.97,1.66,0.42,0.13,0.12,3,50.2,0.109,0.6,0.119,0.01,0.518,0.193,0.42
2026-06-29T12:00:29,29,5113,equipment,84.38,14.96,51.34,99.9,10.05,30.92,1.84,1.65,0.26,36,100.2,0.351,15.3,0.119,0.337,0.464,0.298,0.44
2026-06-29T12:00:30,30,5101,shadow_edge,-85.15,42.6,22.52,97.84,153.42,13.31,6.99,1.77,0.05,91,92.3,0.341,22.8,0.169,0.539,0.566,0.379,0.44
2026-06-29T12:00:30,30,5107,equipment,-23.92,-10.6,16.47,30.91,-156.11,32.18,2.45,1.99,0.97,211,106.1,0.405,15.8,0.169,0.566,0.25,0.271,0.53
2026-06-29T12:00:30,30,5103,regolith_mound,-105.24,-40.41,-19.65,114.43,-158.99,-9.89,1.54,0.67,0.16,17,77.5,0.341,32.4,0.169,0.021,0.23,0.343,0.47
2026-06-29T12:00:30,30,5109,crater_rim,-46.18,-100.53,60.12,125.91,-114.68,28.52,16.27,1.67,0.93,160,32.7,0.151,22.6,0.169,0.534,0.457,0.574,0.44
2026-06-29T12:00:30,30,5123,regolith_mound,-45.33,-39.2,23.62,64.41,-139.15,21.51,2.9,2.96,0.36,107,69.3,0.295,4.5,0.169,0.316,0.312,0.166,0.47
2026-06-29T12:00:30,30,5121,rover_track,27.64,-144.58,49.02,155.15,-79.18,18.42,9.91,0.25,0.04,3,94.6,0.391,12.0,0.169,0.376,0.349,0.218,0.41
2026-06-29T12:00:30,30,5102,small_rock,8.77,24.67,-0.47,26.19,70.42,-1.04,0.49,0.18,0.33,3,142.6,0.534,0,0.169,0.226,0.581,0.224,0.47
2026-06-29T12:00:30,30,5122,crater_rim,-5.88,16.77,5.16,18.51,109.31,16.19,10.74,2.87,0.23,2284,92.9,0.406,6.0,0.169,0.149,0.451,0.399,0.99
2026-06-29T12:00:30,30,5115,small_rock,20.0,151.02,-42.65,158.2,82.46,-15.64,0.4,0.37,0.17,5,29.9,0.16,0,0.169,0.25,0.169,0.07,0.38
2026-06-29T12:00:31,31,5121,unknown,-71.22,-47.59,-27.8,90.05,-146.25,-17.98,2.27,0.13,0.68,9,85.7,0.277,2.2,0.224,0.261,0.118,0.101,0.4
2026-06-29T12:00:31,31,5115,lander_leg,68.58,-5.27,45.89,82.68,-4.39,33.71,0.64,0.46,1.71,3,5.4,0.038,25.9,0.224,0.574,0.243,0.393,0.29
2026-06-29T12:00:31,31,5105,regolith_mound,24.02,53.04,25.94,63.74,65.63,24.01,3.96,1.07,0.31,63,89.8,0.315,16.5,0.224,0.512,0.244,0.233,0.41
2026-06-29T12:00:31,31,5108,small_rock,-52.43,-121.49,47.35,140.53,-113.34,19.69,0.48,0.16,0.1,8,61.5,0.222,23.2,0.224,0.121,0.397,0.326,0.41
2026-06-29T12:00:31,31,5102,shadow_edge,20.41,-40.83,9.35,46.59,-63.44,11.57,8.18,1.26,0.17,185,116.3,0.362,14.3,0.224,0.526,0.663,0.354,0.49
2026-06-29T12:00:31,31,5103,crater_rim,-29.48,-127.73,60.61,144.42,-103.0,24.81,12.77,1.25,1.73,63,31.2,0.137,13.6,0.224,0.481,0.258,0.484,0.37
2026-06-29T12:00:31,31,5117,small_rock,-44.08,-85.28,13.57,96.96,-117.33,8.04,0.09,0.41,0.16,4,32.5,0.122,16.0,0.224,0.084,0.099,0.169,0.39
2026-06-29T12:00:31,31,5101,boulder,39.89,31.53,10.9,52.0,38.32,12.1,3.6,2.11,0.53,153,69.0,0.239,9.1,0.224,0.164,0.289,0.385,0.5
2026-06-29T12:00:31,31,5114,crater_rim,68.0,51.29,3.14,85.23,37.03,2.11,8.41,3.45,1.64,286,62.0,0.245,35.2,0.224,0.222,0.237,0.639,0.58
2026-06-29T12:00:31,31,5123,small_rock,19.66,36.44,-0.73,41.41,61.66,-1.01,0.28,0.15,0.31,38,46.7,0.148,22.5,0.224,0.638,0.049,0.211,0.33
2026-06-29T12:00:32,32,5116,crater_rim,-59.01,48.58,17.25,78.35,140.54,12.72,15.4,3.24,1.1,542,2.1,0.044,12.4,0.147,0.224,0.235,0.427,0.73
2026-06-29T12:00:32,32,5103,regolith_mound,-102.01,-58.29,27.25,120.61,-150.26,13.06,2.45,0.86,0.74,11,10.6,0.065,24.2,0.147,0.546,0.436,0.387,0.33
2026-06-29T12:00:32,32,5107,small_rock,-69.63,-121.53,-21.22,141.66,-119.81,-8.62,0.1,0.05,0.09,3,108.7,0.376,6.7,0.147,0.091,0.075,0.084,0.46
2026-06-29T12:00:32,32,5115,regolith_mound,43.43,19.73,2.34,47.76,24.43,2.81,1.61,1.32,0.62,37,41.6,0.195,26.5,0.147,0.31,0.162,0.302,0.41
2026-06-29T12:00:32,32,5121,boulder,-93.19,-3.83,-14.51,94.39,-177.65,-8.84,2.49,1.64,2.35,12,56.0,0.157,6.7,0.147,0.254,0.646,0.605,0.39
2026-06-29T12:00:32,32,5112,small_rock,-4.34,-10.04,-3.45,11.47,-113.37,-17.48,0.31,0.09,0.2,3,109.4,0.437,0,0.147,0.312,0.23,0.093,0.44
2026-06-29T12:00:32,32,5111,small_rock,36.07,-141.76,18.52,147.45,-75.72,7.21,0.23,0.44,0.09,8,74.0,0.304,3.5,0.147,0.066,0.235,0.115,0.45
2026-06-29T12:00:32,32,5113,boulder,1.17,21.65,10.68,24.17,86.9,26.22,0.62,0.65,1.35,21,106.0,0.438,18.3,0.147,0.074,0.377,0.539,0.49
2026-06-29T12:00:32,32,5109,equipment,23.81,-45.08,16.0,53.44,-62.15,17.43,1.46,1.44,0.37,35,60.6,0.255,19.0,0.147,0.398,0.372,0.301,0.41
2026-06-29T12:00:32,32,5106,small_rock,-16.48,3.75,4.64,17.53,167.17,15.35,0.21,0.42,0.09,16,128.2,0.472,11.9,0.147,0.013,0.439,0.252,0.5
2026-06-29T12:00:32,32,5101,regolith_mound,38.59,55.82,29.75,74.09,55.35,23.68,3.14,1.35,0.69,39,74.8,0.347,0,0.147,0.283,0.151,0.096,0.45
2026-06-29T12:00:33,33,5121,regolith_mound,-72.24,57.21,55.5,107.57,141.62,31.06,2.7,1.47,0.93,31,49.2,0.15,10.8,0.017,0.124,0.229,0.223,0.45
2026-06-29T12:00:33,33,5101,crater_rim,-117.13,64.28,29.47,136.82,151.24,12.44,12.61,1.2,1.78,59,60.3,0.187,18.0,0.017,0.027,0.265,0.524,0.49
2026-06-29T12:00:33,33,5106,shadow_edge,38.15,-60.24,15.3,72.92,-57.66,12.11,4.73,0.37,0.17,36,100.3,0.414,21.4,0.017,0.451,0.553,0.37,0.46
2026-06-29T12:00:33,33,5114,small_rock,-79.18,75.07,19.31,110.81,136.53,10.03,0.09,0.28,0.05,18,40.3,0.129,23.3,0.017,0.258,0.121,0.226,0.42
2026-06-29T12:00:34,34,5111,rover_track,-25.53,64.59,43.47,81.94,111.57,32.04,10.43,0.86,0.03,94,54.1,0.184,16.7,0.135,0.366,0.553,0.325,0.44
2026-06-29T12:00:34,34,5115,boulder,23.16,26.2,3.44,35.14,48.53,5.61,1.7,1.41,0.54,85,95.9,0.437,13.8,0.135,0.452,0.177,0.383,0.48
2026-06-29T12:00:34,34,5109,regolith_mound,110.7,-55.17,37.01,129.1,-26.49,16.66,2.04,2.62,0.22,24,47.8,0.213,10.8,0.135,0.244,0.074,0.123,0.42
2026-06-29T12:00:34,34,5102,shadow_edge,116.07,35.76,-2.28,121.47,17.13,-1.07,8.46,0.74,0.1,37,33.4,0.117,21.5,0.135,0.87,0.378,0.306,0.31
2026-06-29T12:00:35,35,5101,boulder,-18.85,13.89,14.33,27.45,143.61,31.46,1.3,0.79,0.37,57,70.8,0.264,22.3,0.047,0.239,0.035,0.389,0.47
2026-06-29T12:00:35,35,5111,boulder,72.49,-74.16,1.77,103.72,-45.65,0.98,3.36,1.76,0.72,38,49.6,0.176,16.5,0.047,0.569,0.646,0.579,0.39
2026-06-29T12:00:35,35,5104,crater_rim,-22.33,-5.43,-4.24,23.36,-166.33,-10.46,15.82,2.57,1.99,2389,59.3,0.183,3.4,0.047,0.164,0.428,0.481,0.99
2026-06-29T12:00:35,35,5108,small_rock,59.72,70.25,7.74,92.52,49.63,4.8,0.31,0.17,0.17,24,73.8,0.279,15.7,0.047,0.6,0.31,0.241,0.4
2026-06-29T12:00:36,36,5119,small_rock,0.48,-0.63,-0.25,0.83,-52.54,-17.64,0.07,0.41,0.17,84,171.4,0.676,23.0,0.093,0.018,0.111,0.228,0.6
2026-06-29T12:00:36,36,5117,rover_track,-117.96,70.05,19.07,138.51,149.3,7.92,11.2,0.88,0.07,52,77.6,0.244,8.3,0.093,0.084,0.23,0.149,0.48
2026-06-29T12:00:36,36,5102,crater_rim,13.66,-27.49,0.61,30.71,-63.58,1.14,9.63,2.56,0.47,979,56.1,0.202,17.7,0.093,0.2,0.162,0.403,0.99
2026-06-29T12:00:36,36,5116,lander_leg,-4.24,95.1,-15.37,96.43,92.56,-9.17,0.27,0.62,1.37,34,38.2,0.115,4.9,0.093,0.014,0.288,0.225,0.45
